Rooms,Type,Price,Year,Distance,Landsize,CouncilArea,Yearly Incidents Recorded
2,h,940000.0,2016,5.9,330.0,Moonee Valley City Council,6921.0
2,h,751000.0,2016,5.9,118.0,Moonee Valley City Council,6921.0
2,h,950000.0,2016,5.9,173.0,Moonee Valley City Council,6921.0
2,u,685000.0,2016,5.9,228.0,Moonee Valley City Council,6921.0
3,h,1230000.0,2016,5.9,594.0,Moonee Valley City Council,6921.0
2,h,636500.0,2016,5.9,0.0,Moonee Valley City Council,6921.0
3,h,910000.0,2016,5.9,317.0,Moonee Valley City Council,6921.0
2,h,872500.0,2016,5.9,,Moonee Valley City Council,6921.0
2,h,770000.0,2016,5.9,226.0,Moonee Valley City Council,6921.0
2,t,490000.0,2016,5.9,,Moonee Valley City Council,6921.0
3,h,960000.0,2016,5.9,229.0,Moonee Valley City Council,6921.0
4,h,890000.0,2016,5.9,300.0,Moonee Valley City Council,6921.0
2,h,965000.0,2016,5.9,170.0,Moonee Valley City Council,6921.0
4,h,1200000.0,2017,5.9,,Moonee Valley City Council,7585.0
3,h,1440000.0,2017,5.9,487.0,Moonee Valley City Council,7585.0
2,h,955000.0,2017,5.9,255.0,Moonee Valley City Council,7585.0
2,u,450000.0,2016,5.9,0.0,Moonee Valley City Council,6921.0
3,h,801000.0,2016,5.9,431.0,Moonee Valley City Council,6921.0
3,h,770000.0,2016,5.9,,Moonee Valley City Council,6921.0
3,h,1000000.0,2016,5.9,440.0,Moonee Valley City Council,6921.0
3,h,1435000.0,2016,5.9,532.0,Moonee Valley City Council,6921.0
1,u,390000.0,2016,5.9,0.0,Moonee Valley City Council,6921.0
3,h,1425000.0,2016,5.9,495.0,Moonee Valley City Council,6921.0
3,h,925000.0,2016,5.9,,Moonee Valley City Council,6921.0
4,h,1340000.0,2016,5.9,683.0,Moonee Valley City Council,6921.0
3,h,955000.0,2016,5.9,263.0,Moonee Valley City Council,6921.0
2,h,1075000.0,2016,5.9,,Moonee Valley City Council,6921.0
4,h,1100000.0,2016,5.9,559.0,Moonee Valley City Council,6921.0
3,h,1255000.0,2016,5.9,308.0,Moonee Valley City Council,6921.0
4,h,1483000.0,2016,5.9,,Moonee Valley City Council,6921.0
2,u,432000.0,2016,5.9,0.0,Moonee Valley City Council,6921.0
4,h,1640000.0,2016,5.9,562.0,Moonee Valley City Council,6921.0
6,h,1430000.0,2016,5.9,461.0,Moonee Valley City Council,6921.0
2,u,610000.0,2016,5.9,301.0,Moonee Valley City Council,6921.0
3,h,940000.0,2016,5.9,491.0,Moonee Valley City Council,6921.0
3,h,890000.0,2016,5.9,242.0,Moonee Valley City Council,6921.0
4,h,1505000.0,2016,5.9,,Moonee Valley City Council,6921.0
3,h,1180000.0,2016,5.9,617.0,Moonee Valley City Council,6921.0
4,h,1480000.0,2016,5.9,597.0,Moonee Valley City Council,6921.0
2,h,1150000.0,2017,5.9,387.0,Moonee Valley City Council,7585.0
3,h,1350000.0,2017,5.9,575.0,Moonee Valley City Council,7585.0
5,h,1905000.0,2017,5.9,521.0,Moonee Valley City Council,7585.0
2,t,865000.0,2017,5.9,146.0,Moonee Valley City Council,7585.0
2,t,705000.0,2016,5.9,113.0,Moonee Valley City Council,6921.0
2,u,442000.0,2016,5.9,0.0,Moonee Valley City Council,6921.0
2,u,540000.0,2016,5.9,0.0,Moonee Valley City Council,6921.0
3,h,1037500.0,2016,5.9,506.0,Moonee Valley City Council,6921.0
3,t,1050000.0,2016,5.9,318.0,Moonee Valley City Council,6921.0
2,u,440000.0,2016,5.9,0.0,Moonee Valley City Council,6921.0
2,h,1010000.0,2016,5.9,325.0,Moonee Valley City Council,6921.0
4,h,1430000.0,2016,5.9,418.0,Moonee Valley City Council,6921.0
2,u,570000.0,2016,5.9,0.0,Moonee Valley City Council,6921.0
2,u,690000.0,2016,5.9,0.0,Moonee Valley City Council,6921.0
4,h,1070000.0,2016,5.9,,Moonee Valley City Council,6921.0
3,h,1291000.0,2016,5.9,414.0,Moonee Valley City Council,6921.0
3,h,1130000.0,2016,5.9,272.0,Moonee Valley City Council,6921.0
3,h,1135000.0,2016,5.9,296.0,Moonee Valley City Council,6921.0
4,h,950000.0,2016,5.9,298.0,Moonee Valley City Council,6921.0
3,u,790000.0,2016,5.9,0.0,Moonee Valley City Council,6921.0
2,u,390000.0,2017,5.9,1957.0,Moonee Valley City Council,7585.0
4,h,1345000.0,2017,5.9,552.0,Moonee Valley City Council,7585.0
1,u,296000.0,2017,5.9,,Moonee Valley City Council,7585.0
3,h,1381500.0,2017,5.9,416.0,Moonee Valley City Council,7585.0
3,h,940000.0,2016,5.9,285.0,Moonee Valley City Council,6921.0
3,h,995000.0,2016,5.9,314.0,Moonee Valley City Council,6921.0
3,h,1050000.0,2016,5.9,536.0,Moonee Valley City Council,6921.0
3,h,786000.0,2016,5.9,576.0,Moonee Valley City Council,6921.0
2,h,705000.0,2016,5.9,252.0,Moonee Valley City Council,6921.0
3,h,660000.0,2016,5.9,,Moonee Valley City Council,6921.0
2,h,760000.0,2016,5.9,124.0,Moonee Valley City Council,6921.0
3,u,487500.0,2016,5.9,0.0,Moonee Valley City Council,6921.0
3,h,1125000.0,2016,5.9,,Moonee Valley City Council,6921.0
3,t,1000000.0,2016,5.9,200.0,Moonee Valley City Council,6921.0
4,h,1110000.0,2016,5.9,349.0,Moonee Valley City Council,6921.0
4,h,1300000.0,2016,5.9,664.0,Moonee Valley City Council,6921.0
3,h,1060000.0,2016,5.9,555.0,Moonee Valley City Council,6921.0
3,h,1410000.0,2016,5.9,459.0,Moonee Valley City Council,6921.0
3,h,1305000.0,2016,5.9,278.0,Moonee Valley City Council,6921.0
3,h,932500.0,2016,5.9,254.0,Moonee Valley City Council,6921.0
3,h,965000.0,2016,5.9,216.0,Moonee Valley City Council,6921.0
3,h,1215000.0,2016,5.9,452.0,Moonee Valley City Council,6921.0
2,u,545000.0,2016,5.9,194.0,Moonee Valley City Council,6921.0
4,h,1800000.0,2016,5.9,,Moonee Valley City Council,6921.0
3,t,840000.0,2016,5.9,,Moonee Valley City Council,6921.0
4,h,1705000.0,2016,5.9,598.0,Moonee Valley City Council,6921.0
3,h,970000.0,2016,5.9,194.0,Moonee Valley City Council,6921.0
2,h,925000.0,2016,5.9,407.0,Moonee Valley City Council,6921.0
4,h,2650000.0,2016,11.0,753.0,Boroondara City Council,6023.0
2,h,1820000.0,2016,11.0,,Boroondara City Council,6023.0
3,h,1670000.0,2016,11.0,599.0,Boroondara City Council,6023.0
3,t,955000.0,2016,11.0,203.0,Boroondara City Council,6023.0
3,t,2050000.0,2016,11.0,310.0,Boroondara City Council,6023.0
2,u,500000.0,2017,11.0,710.0,Boroondara City Council,6793.0
2,h,1575000.0,2017,11.0,679.0,Boroondara City Council,6793.0
4,h,1991000.0,2017,11.0,,Boroondara City Council,6793.0
3,h,1425000.0,2016,11.0,,Boroondara City Council,6023.0
3,h,1555000.0,2016,11.0,731.0,Boroondara City Council,6023.0
2,h,1417000.0,2016,11.0,,Boroondara City Council,6023.0
5,h,1850000.0,2016,11.0,,Boroondara City Council,6023.0
3,h,780000.0,2016,11.0,,Boroondara City Council,6023.0
4,h,1942000.0,2016,11.0,,Boroondara City Council,6023.0
3,h,1100000.0,2016,11.0,276.0,Boroondara City Council,6023.0
3,h,1337000.0,2016,11.0,583.0,Boroondara City Council,6023.0
8,h,2950000.0,2016,11.0,1472.0,Boroondara City Council,6023.0
4,h,2215000.0,2016,11.0,681.0,Boroondara City Council,6023.0
4,h,1880000.0,2016,11.0,,Boroondara City Council,6023.0
3,h,1518000.0,2016,11.0,516.0,Boroondara City Council,6023.0
3,h,1710000.0,2016,11.0,806.0,Boroondara City Council,6023.0
3,h,1655000.0,2016,11.0,780.0,Boroondara City Council,6023.0
3,t,1340000.0,2016,11.0,,Boroondara City Council,6023.0
3,h,1445000.0,2016,11.0,,Boroondara City Council,6023.0
3,h,1500000.0,2016,11.0,,Boroondara City Council,6023.0
4,h,1550000.0,2016,11.0,780.0,Boroondara City Council,6023.0
2,h,1356000.0,2016,11.0,,Boroondara City Council,6023.0
3,h,1662000.0,2016,11.0,351.0,Boroondara City Council,6023.0
3,h,1665000.0,2016,11.0,702.0,Boroondara City Council,6023.0
2,h,1445000.0,2016,11.0,704.0,Boroondara City Council,6023.0
3,h,1600000.0,2016,11.0,,Boroondara City Council,6023.0
3,h,980000.0,2016,11.0,,Boroondara City Council,6023.0
3,t,1300000.0,2016,11.0,,Boroondara City Council,6023.0
5,h,3510000.0,2017,11.0,755.0,Boroondara City Council,6793.0
4,h,1730000.0,2016,11.0,,Boroondara City Council,6023.0
3,t,968000.0,2016,11.0,227.0,Boroondara City Council,6023.0
3,t,900000.0,2016,11.0,153.0,Boroondara City Council,6023.0
3,h,1570000.0,2016,11.0,,Boroondara City Council,6023.0
3,h,1500000.0,2016,11.0,545.0,Boroondara City Council,6023.0
3,h,1360000.0,2016,11.0,,Boroondara City Council,6023.0
5,h,2752000.0,2016,11.0,1075.0,Boroondara City Council,6023.0
4,h,1600000.0,2016,11.0,,Boroondara City Council,6023.0
3,h,1500000.0,2016,11.0,710.0,Boroondara City Council,6023.0
3,h,1430000.0,2016,11.0,,Boroondara City Council,6023.0
3,h,1601000.0,2017,11.0,,Boroondara City Council,6793.0
4,h,1650000.0,2017,11.0,,Boroondara City Council,6793.0
4,h,1800000.0,2017,11.0,749.0,Boroondara City Council,6793.0
3,h,1610000.0,2017,11.0,,Boroondara City Council,6793.0
3,h,1830000.0,2017,11.0,724.0,Boroondara City Council,6793.0
3,h,1415000.0,2016,11.0,605.0,Boroondara City Council,6023.0
2,h,1440000.0,2016,11.0,687.0,Boroondara City Council,6023.0
4,t,1250000.0,2016,11.0,321.0,Boroondara City Council,6023.0
3,h,1422000.0,2016,11.0,583.0,Boroondara City Council,6023.0
5,h,1600000.0,2016,11.0,700.0,Boroondara City Council,6023.0
4,h,1860000.0,2016,11.0,696.0,Boroondara City Council,6023.0
3,t,1710000.0,2016,11.0,295.0,Boroondara City Council,6023.0
4,h,1790000.0,2016,11.0,514.0,Boroondara City Council,6023.0
4,h,1950000.0,2016,11.0,844.0,Boroondara City Council,6023.0
3,h,1600000.0,2016,11.0,637.0,Boroondara City Council,6023.0
3,h,1320000.0,2016,11.0,1063.0,Boroondara City Council,6023.0
3,h,1650000.0,2016,11.0,697.0,Boroondara City Council,6023.0
4,h,1280000.0,2016,11.0,,Boroondara City Council,6023.0
2,h,995000.0,2016,12.2,583.0,Monash City Council,7634.0
3,h,1250000.0,2016,12.2,842.0,Monash City Council,7634.0
3,u,1045000.0,2017,12.2,467.0,Monash City Council,8739.0
4,h,1200000.0,2017,12.2,372.0,Monash City Council,8739.0
2,h,1075000.0,2016,12.2,695.0,Monash City Council,7634.0
4,h,1500000.0,2016,12.2,621.0,Monash City Council,7634.0
3,h,1120000.0,2016,12.2,723.0,Monash City Council,7634.0
2,t,700000.0,2016,12.2,367.0,Monash City Council,7634.0
3,h,761000.0,2016,12.2,400.0,Monash City Council,7634.0
4,h,1270000.0,2016,12.2,724.0,Monash City Council,7634.0
4,h,1510000.0,2016,12.2,526.0,Monash City Council,7634.0
3,h,1365000.0,2016,12.2,792.0,Monash City Council,7634.0
4,h,1100000.0,2016,12.2,803.0,Monash City Council,7634.0
2,u,675000.0,2016,12.2,,Monash City Council,7634.0
3,h,1232800.0,2016,12.2,,Monash City Council,7634.0
3,h,1170000.0,2016,12.2,,Monash City Council,7634.0
4,h,1415000.0,2016,12.2,724.0,Monash City Council,7634.0
2,u,690000.0,2016,12.2,216.0,Monash City Council,7634.0
3,h,1631000.0,2016,12.2,782.0,Monash City Council,7634.0
4,h,1500000.0,2016,12.2,593.0,Monash City Council,7634.0
2,t,690000.0,2016,12.2,,Monash City Council,7634.0
3,h,1060000.0,2016,12.2,772.0,Monash City Council,7634.0
3,h,875000.0,2016,12.2,,Monash City Council,7634.0
5,h,1529500.0,2016,12.2,585.0,Monash City Council,7634.0
2,h,1250000.0,2017,12.2,,Monash City Council,8739.0
3,h,1200000.0,2017,12.2,,Monash City Council,8739.0
2,u,600000.0,2017,12.2,153.0,Monash City Council,8739.0
4,t,980000.0,2017,12.2,,Monash City Council,8739.0
2,u,535000.0,2016,12.2,72.0,Monash City Council,7634.0
4,t,1230000.0,2016,12.2,,Monash City Council,7634.0
3,h,785000.0,2016,12.2,557.0,Monash City Council,7634.0
4,h,1240000.0,2016,12.2,766.0,Monash City Council,7634.0
2,u,700000.0,2016,12.2,192.0,Monash City Council,7634.0
3,t,880000.0,2016,12.2,,Monash City Council,7634.0
2,u,675000.0,2016,12.2,,Monash City Council,7634.0
4,h,1350000.0,2016,12.2,727.0,Monash City Council,7634.0
2,h,1110000.0,2016,12.2,586.0,Monash City Council,7634.0
3,h,1305000.0,2017,12.2,760.0,Monash City Council,8739.0
3,h,855000.0,2017,12.2,320.0,Monash City Council,8739.0
3,h,900000.0,2017,12.2,,Monash City Council,8739.0
4,t,1400000.0,2017,12.2,,Monash City Council,8739.0
3,t,964000.0,2016,12.2,,Monash City Council,7634.0
3,t,900500.0,2016,12.2,256.0,Monash City Council,7634.0
3,h,1200000.0,2016,12.2,839.0,Monash City Council,7634.0
3,t,830000.0,2016,12.2,212.0,Monash City Council,7634.0
4,h,1310000.0,2016,10.5,,Moonee Valley City Council,6921.0
3,h,850000.0,2016,10.5,593.0,Moonee Valley City Council,6921.0
3,h,750000.0,2016,10.5,0.0,Moonee Valley City Council,6921.0
3,t,851000.0,2016,10.5,557.0,Moonee Valley City Council,6921.0
3,h,848000.0,2017,10.5,542.0,Moonee Valley City Council,7585.0
4,h,806000.0,2017,10.5,350.0,Moonee Valley City Council,7585.0
4,h,1155000.0,2016,10.5,569.0,Moonee Valley City Council,6921.0
3,h,670000.0,2016,10.5,671.0,Moonee Valley City Council,6921.0
4,h,1200000.0,2016,10.5,673.0,Moonee Valley City Council,6921.0
3,h,636000.0,2016,10.5,571.0,Moonee Valley City Council,6921.0
3,h,655000.0,2016,10.5,,Moonee Valley City Council,6921.0
3,h,680000.0,2016,10.5,570.0,Moonee Valley City Council,6921.0
4,h,1160000.0,2016,10.5,789.0,Moonee Valley City Council,6921.0
3,h,560000.0,2016,10.5,,Moonee Valley City Council,6921.0
3,h,750000.0,2016,10.5,529.0,Moonee Valley City Council,6921.0
3,h,627500.0,2016,10.5,550.0,Moonee Valley City Council,6921.0
3,t,880000.0,2016,10.5,339.0,Moonee Valley City Council,6921.0
3,h,825000.0,2016,10.5,,Moonee Valley City Council,6921.0
4,h,1372000.0,2016,10.5,,Moonee Valley City Council,6921.0
4,h,950000.0,2016,10.5,761.0,Moonee Valley City Council,6921.0
4,h,1200000.0,2016,10.5,,Moonee Valley City Council,6921.0
4,h,1600000.0,2016,10.5,1801.0,Moonee Valley City Council,6921.0
3,h,825000.0,2017,10.5,,Moonee Valley City Council,7585.0
2,t,585000.0,2017,10.5,136.0,Moonee Valley City Council,7585.0
4,h,1631000.0,2016,10.5,,Moonee Valley City Council,6921.0
3,h,650000.0,2016,10.5,574.0,Moonee Valley City Council,6921.0
3,h,725000.0,2016,10.5,606.0,Moonee Valley City Council,6921.0
3,u,665000.0,2016,10.5,289.0,Moonee Valley City Council,6921.0
3,h,560500.0,2016,10.5,177.0,Moonee Valley City Council,6921.0
3,h,615000.0,2016,10.5,649.0,Moonee Valley City Council,6921.0
3,h,845000.0,2016,10.5,704.0,Moonee Valley City Council,6921.0
3,h,585000.0,2016,10.5,322.0,Moonee Valley City Council,6921.0
2,u,440000.0,2017,10.5,263.0,Moonee Valley City Council,7585.0
3,h,850000.0,2017,10.5,766.0,Moonee Valley City Council,7585.0
3,h,775000.0,2016,10.5,,Moonee Valley City Council,6921.0
5,h,850000.0,2016,10.5,574.0,Moonee Valley City Council,6921.0
3,h,705000.0,2016,10.5,581.0,Moonee Valley City Council,6921.0
4,h,1100000.0,2016,10.5,873.0,Moonee Valley City Council,6921.0
3,h,710000.0,2016,10.5,,Moonee Valley City Council,6921.0
3,h,892500.0,2016,10.5,586.0,Moonee Valley City Council,6921.0
3,t,730000.0,2016,10.5,,Moonee Valley City Council,6921.0
3,h,790000.0,2016,10.5,,Moonee Valley City Council,6921.0
3,h,695000.0,2016,10.5,588.0,Moonee Valley City Council,6921.0
4,h,855000.0,2016,10.5,,Moonee Valley City Council,6921.0
2,h,522500.0,2016,10.5,220.0,Moonee Valley City Council,6921.0
4,h,990000.0,2016,10.5,,Moonee Valley City Council,6921.0
4,h,680000.0,2016,10.5,554.0,Moonee Valley City Council,6921.0
3,u,500000.0,2016,10.5,260.0,Moonee Valley City Council,6921.0
2,t,550000.0,2016,10.5,158.0,Moonee Valley City Council,6921.0
3,h,730000.0,2017,10.5,705.0,Moonee Valley City Council,7585.0
3,h,875000.0,2017,10.5,812.0,Moonee Valley City Council,7585.0
3,h,850000.0,2017,10.5,585.0,Moonee Valley City Council,7585.0
3,h,635000.0,2016,10.5,597.0,Moonee Valley City Council,6921.0
4,h,762000.0,2016,10.5,589.0,Moonee Valley City Council,6921.0
3,h,1215000.0,2016,10.5,,Moonee Valley City Council,6921.0
3,u,610000.0,2016,10.5,,Moonee Valley City Council,6921.0
4,h,815000.0,2016,10.5,,Moonee Valley City Council,6921.0
4,h,820000.0,2016,10.5,,Moonee Valley City Council,6921.0
2,u,411000.0,2016,10.5,0.0,Moonee Valley City Council,6921.0
4,h,790000.0,2016,10.5,570.0,Moonee Valley City Council,6921.0
4,h,605000.0,2016,10.5,569.0,Moonee Valley City Council,6921.0
3,h,805000.0,2016,10.5,593.0,Moonee Valley City Council,6921.0
4,h,890000.0,2016,10.5,585.0,Moonee Valley City Council,6921.0
3,h,795000.0,2016,10.5,549.0,Moonee Valley City Council,6921.0
3,h,634000.0,2016,10.5,582.0,Moonee Valley City Council,6921.0
3,h,642000.0,2016,10.5,590.0,Moonee Valley City Council,6921.0
3,h,730000.0,2016,10.5,,Moonee Valley City Council,6921.0
3,h,863000.0,2016,10.5,638.0,Moonee Valley City Council,6921.0
3,h,740000.0,2016,10.5,607.0,Moonee Valley City Council,6921.0
4,h,1819000.0,2016,6.6,244.0,Port Phillip City Council,9669.0
2,u,410000.0,2016,6.6,0.0,Port Phillip City Council,9669.0
1,u,280000.0,2016,6.6,0.0,Port Phillip City Council,9669.0
2,t,1015000.0,2016,6.6,114.0,Port Phillip City Council,9669.0
1,u,438000.0,2016,6.6,,Port Phillip City Council,9669.0
2,u,502500.0,2016,6.6,0.0,Port Phillip City Council,9669.0
2,u,520000.0,2016,6.6,0.0,Port Phillip City Council,9669.0
2,u,442000.0,2016,6.6,0.0,Port Phillip City Council,9669.0
3,h,1193000.0,2016,6.6,178.0,Port Phillip City Council,9669.0
2,u,416000.0,2016,6.6,0.0,Port Phillip City Council,9669.0
2,u,820000.0,2016,6.6,0.0,Port Phillip City Council,9669.0
2,u,474000.0,2016,6.6,0.0,Port Phillip City Council,9669.0
2,h,981000.0,2017,6.6,159.0,Port Phillip City Council,10310.0
3,h,1690000.0,2017,6.6,339.0,Port Phillip City Council,10310.0
2,u,540000.0,2016,6.6,483.0,Port Phillip City Council,9669.0
3,h,1080000.0,2016,6.6,157.0,Port Phillip City Council,9669.0
1,u,500000.0,2016,6.6,0.0,Port Phillip City Council,9669.0
2,u,497500.0,2016,6.6,0.0,Port Phillip City Council,9669.0
2,h,2100000.0,2016,9.7,659.0,Boroondara City Council,6023.0
4,h,1800000.0,2016,9.7,715.0,Boroondara City Council,6023.0
2,t,1255000.0,2016,9.7,208.0,Boroondara City Council,6023.0
3,u,1070000.0,2016,9.7,206.0,Boroondara City Council,6023.0
4,h,2200000.0,2016,9.7,,Boroondara City Council,6023.0
4,h,2290000.0,2016,9.7,,Boroondara City Council,6023.0
5,h,2570000.0,2016,9.7,715.0,Boroondara City Council,6023.0
4,h,2400000.0,2016,9.7,744.0,Boroondara City Council,6023.0
3,h,2200000.0,2016,9.7,651.0,Boroondara City Council,6023.0
5,h,3250000.0,2016,9.7,651.0,Boroondara City Council,6023.0
2,u,806000.0,2016,9.7,122.0,Boroondara City Council,6023.0
6,h,4000000.0,2016,9.7,2051.0,Boroondara City Council,6023.0
2,h,1215000.0,2016,9.7,0.0,Boroondara City Council,6023.0
5,h,2250000.0,2016,9.7,600.0,Boroondara City Council,6023.0
1,u,450000.0,2016,9.7,,Boroondara City Council,6023.0
3,t,1400000.0,2017,9.7,,Boroondara City Council,6793.0
2,u,812000.0,2017,9.7,206.0,Boroondara City Council,6793.0
4,h,4260000.0,2017,9.7,,Boroondara City Council,6793.0
3,h,1140000.0,2016,9.7,175.0,Boroondara City Council,6023.0
3,h,2330000.0,2016,9.7,853.0,Boroondara City Council,6023.0
5,h,2800000.0,2016,9.7,678.0,Boroondara City Council,6023.0
2,u,605000.0,2016,9.7,0.0,Boroondara City Council,6023.0
3,h,1255000.0,2016,9.7,308.0,Boroondara City Council,6023.0
2,h,1850000.0,2016,9.7,1015.0,Boroondara City Council,6023.0
2,u,805000.0,2016,9.7,209.0,Boroondara City Council,6023.0
4,h,2000000.0,2016,9.7,,Boroondara City Council,6023.0
3,h,700000.0,2016,9.7,188.0,Boroondara City Council,6023.0
4,h,2130000.0,2016,9.7,664.0,Boroondara City Council,6023.0
2,h,500000.0,2016,9.7,0.0,Boroondara City Council,6023.0
3,h,2125000.0,2016,9.7,699.0,Boroondara City Council,6023.0
5,h,4350000.0,2016,9.7,,Boroondara City Council,6023.0
2,u,648000.0,2016,9.7,,Boroondara City Council,6023.0
4,h,1800000.0,2016,9.7,577.0,Boroondara City Council,6023.0
3,h,1020000.0,2016,9.7,,Boroondara City Council,6023.0
2,u,635000.0,2016,9.7,0.0,Boroondara City Council,6023.0
5,h,2350000.0,2016,9.7,,Boroondara City Council,6023.0
3,t,1500000.0,2016,9.7,,Boroondara City Council,6023.0
2,h,1900000.0,2016,9.7,,Boroondara City Council,6023.0
2,u,526000.0,2016,9.7,0.0,Boroondara City Council,6023.0
1,h,390000.0,2016,9.7,740.0,Boroondara City Council,6023.0
5,h,2950000.0,2016,9.7,,Boroondara City Council,6023.0
3,h,905000.0,2016,9.7,281.0,Boroondara City Council,6023.0
4,h,1750000.0,2016,9.7,453.0,Boroondara City Council,6023.0
2,t,760000.0,2016,9.7,121.0,Boroondara City Council,6023.0
2,u,550000.0,2016,9.7,,Boroondara City Council,6023.0
4,h,3180000.0,2016,9.7,1148.0,Boroondara City Council,6023.0
3,t,1367000.0,2016,9.7,219.0,Boroondara City Council,6023.0
3,t,788000.0,2016,9.7,,Boroondara City Council,6023.0
5,h,3600000.0,2016,9.7,678.0,Boroondara City Council,6023.0
5,h,2550000.0,2016,9.7,642.0,Boroondara City Council,6023.0
3,h,1050000.0,2016,9.7,,Boroondara City Council,6023.0
5,h,3350000.0,2017,9.7,,Boroondara City Council,6793.0
4,t,1400000.0,2016,9.7,241.0,Boroondara City Council,6023.0
3,u,662500.0,2016,9.7,,Boroondara City Council,6023.0
4,h,3270000.0,2016,9.7,935.0,Boroondara City Council,6023.0
3,u,1280000.0,2016,9.7,,Boroondara City Council,6023.0
2,u,625000.0,2016,9.7,115.0,Boroondara City Council,6023.0
2,t,700000.0,2016,9.7,104.0,Boroondara City Council,6023.0
4,t,1920000.0,2016,9.7,,Boroondara City Council,6023.0
3,h,1860000.0,2016,9.7,671.0,Boroondara City Council,6023.0
4,h,2730000.0,2016,9.7,674.0,Boroondara City Council,6023.0
4,h,2410000.0,2016,9.7,,Boroondara City Council,6023.0
4,h,2530000.0,2016,9.7,,Boroondara City Council,6023.0
5,h,2020000.0,2016,9.7,611.0,Boroondara City Council,6023.0
2,u,460000.0,2016,9.7,0.0,Boroondara City Council,6023.0
4,h,2250000.0,2016,9.7,832.0,Boroondara City Council,6023.0
2,u,1053000.0,2016,9.7,231.0,Boroondara City Council,6023.0
3,h,1800000.0,2016,9.7,380.0,Boroondara City Council,6023.0
3,t,1472000.0,2016,9.7,306.0,Boroondara City Council,6023.0
3,h,2120000.0,2016,9.7,651.0,Boroondara City Council,6023.0
4,h,1800000.0,2016,9.7,,Boroondara City Council,6023.0
3,h,1910000.0,2016,9.7,697.0,Boroondara City Council,6023.0
2,u,754000.0,2017,9.7,87.0,Boroondara City Council,6793.0
3,h,1605000.0,2017,9.7,,Boroondara City Council,6793.0
5,h,3000000.0,2016,9.7,671.0,Boroondara City Council,6023.0
5,h,3400000.0,2016,9.7,739.0,Boroondara City Council,6023.0
3,h,1490000.0,2016,9.7,,Boroondara City Council,6023.0
3,u,905000.0,2016,9.7,,Boroondara City Council,6023.0
4,h,2188000.0,2016,9.7,752.0,Boroondara City Council,6023.0
2,u,755000.0,2016,9.7,213.0,Boroondara City Council,6023.0
