,Rooms,Type,Price,Year,Distance,Car,CouncilArea,Propertycount,Yearly Incidents Recorded
368,3,h,970000.0,2016,5.9,1.0,Moonee Valley,6567.0,6921
369,2,h,925000.0,2016,5.9,1.0,Moonee Valley,6567.0,6921
370,4,h,2650000.0,2016,11.0,2.0,Boroondara,3052.0,6023
371,3,h,1670000.0,2016,11.0,2.0,Boroondara,3052.0,6023
372,3,t,955000.0,2016,11.0,2.0,Boroondara,3052.0,6023
373,3,t,2050000.0,2016,11.0,4.0,Boroondara,3052.0,6023
374,2,u,500000.0,2017,11.0,1.0,Boroondara,3052.0,6793
375,2,h,1575000.0,2017,11.0,2.0,Boroondara,3052.0,6793
376,3,h,1555000.0,2016,11.0,2.0,Boroondara,3052.0,6023
377,3,h,1100000.0,2016,11.0,2.0,Boroondara,3052.0,6023
378,3,h,1337000.0,2016,11.0,2.0,Boroondara,3052.0,6023
379,8,h,2950000.0,2016,11.0,4.0,Boroondara,3052.0,6023
380,4,h,2215000.0,2016,11.0,1.0,Boroondara,3052.0,6023
381,3,h,1518000.0,2016,11.0,2.0,Boroondara,3052.0,6023
382,3,h,1710000.0,2016,11.0,2.0,Boroondara,3052.0,6023
383,3,h,1655000.0,2016,11.0,3.0,Boroondara,3052.0,6023
384,4,h,1550000.0,2016,11.0,2.0,Boroondara,3052.0,6023
385,3,h,1662000.0,2016,11.0,2.0,Boroondara,3052.0,6023
386,3,h,1665000.0,2016,11.0,3.0,Boroondara,3052.0,6023
387,2,h,1445000.0,2016,11.0,2.0,Boroondara,3052.0,6023
388,5,h,3510000.0,2017,11.0,2.0,Boroondara,3052.0,6793
389,3,t,968000.0,2016,11.0,1.0,Boroondara,3052.0,6023
390,3,t,900000.0,2016,11.0,2.0,Boroondara,3052.0,6023
391,3,h,1500000.0,2016,11.0,2.0,Boroondara,3052.0,6023
392,5,h,2752000.0,2016,11.0,2.0,Boroondara,3052.0,6023
393,3,h,1500000.0,2016,11.0,2.0,Boroondara,3052.0,6023
394,4,h,1800000.0,2017,11.0,4.0,Boroondara,3052.0,6793
395,3,h,1830000.0,2017,11.0,3.0,Boroondara,3052.0,6793
396,3,h,1415000.0,2016,11.0,1.0,Boroondara,3052.0,6023
397,2,h,1440000.0,2016,11.0,1.0,Boroondara,3052.0,6023
398,4,t,1250000.0,2016,11.0,2.0,Boroondara,3052.0,6023
399,3,h,1422000.0,2016,11.0,2.0,Boroondara,3052.0,6023
400,5,h,1600000.0,2016,11.0,4.0,Boroondara,3052.0,6023
401,4,h,1860000.0,2016,11.0,3.0,Boroondara,3052.0,6023
402,3,t,1710000.0,2016,11.0,2.0,Boroondara,3052.0,6023
403,4,h,1790000.0,2016,11.0,2.0,Boroondara,3052.0,6023
404,4,h,1950000.0,2016,11.0,2.0,Boroondara,3052.0,6023
405,3,h,1600000.0,2016,11.0,2.0,Boroondara,3052.0,6023
406,3,h,1320000.0,2016,11.0,2.0,Boroondara,3052.0,6023
407,3,h,1650000.0,2016,11.0,1.0,Boroondara,3052.0,6023
408,2,h,995000.0,2016,12.2,1.0,Monash,2894.0,7634
409,3,h,1250000.0,2016,12.2,1.0,Monash,2894.0,7634
410,3,u,1045000.0,2017,12.2,2.0,Monash,2894.0,8739
411,4,h,1200000.0,2017,12.2,2.0,Monash,2894.0,8739
412,2,h,1075000.0,2016,12.2,2.0,Monash,2894.0,7634
413,4,h,1500000.0,2016,12.2,2.0,Monash,2894.0,7634
414,3,h,1120000.0,2016,12.2,2.0,Monash,2894.0,7634
415,2,t,700000.0,2016,12.2,2.0,Monash,2894.0,7634
416,3,h,761000.0,2016,12.2,4.0,Monash,2894.0,7634
417,4,h,1270000.0,2016,12.2,1.0,Monash,2894.0,7634
418,4,h,1510000.0,2016,12.2,2.0,Monash,2894.0,7634
419,3,h,1365000.0,2016,12.2,1.0,Monash,2894.0,7634
420,4,h,1100000.0,2016,12.2,2.0,Monash,2894.0,7634
421,4,h,1415000.0,2016,12.2,2.0,Monash,2894.0,7634
422,2,u,690000.0,2016,12.2,1.0,Monash,2894.0,7634
423,3,h,1631000.0,2016,12.2,3.0,Monash,2894.0,7634
424,4,h,1500000.0,2016,12.2,1.0,Monash,2894.0,7634
425,3,h,1060000.0,2016,12.2,2.0,Monash,2894.0,7634
426,5,h,1529500.0,2016,12.2,2.0,Monash,2894.0,7634
427,2,u,600000.0,2017,12.2,1.0,Monash,2894.0,8739
428,2,u,535000.0,2016,12.2,1.0,Monash,2894.0,7634
429,3,h,785000.0,2016,12.2,1.0,Monash,2894.0,7634
430,4,h,1240000.0,2016,12.2,2.0,Monash,2894.0,7634
431,2,u,700000.0,2016,12.2,2.0,Monash,2894.0,7634
432,4,h,1350000.0,2016,12.2,1.0,Monash,2894.0,7634
433,2,h,1110000.0,2016,12.2,1.0,Monash,2894.0,7634
434,3,h,1305000.0,2017,12.2,1.0,Monash,2894.0,8739
435,3,h,855000.0,2017,12.2,1.0,Monash,2894.0,8739
436,3,t,900500.0,2016,12.2,2.0,Monash,2894.0,7634
437,3,h,1200000.0,2016,12.2,2.0,Monash,2894.0,7634
438,3,t,830000.0,2016,12.2,2.0,Monash,2894.0,7634
439,3,h,850000.0,2016,10.5,1.0,Moonee Valley,4502.0,6921
440,3,h,750000.0,2016,10.5,1.0,Moonee Valley,4502.0,6921
441,3,t,851000.0,2016,10.5,1.0,Moonee Valley,4502.0,6921
442,3,h,848000.0,2017,10.5,2.0,Moonee Valley,4502.0,7585
443,4,h,806000.0,2017,10.5,1.0,Moonee Valley,4502.0,7585
444,4,h,1155000.0,2016,10.5,2.0,Moonee Valley,4502.0,6921
445,3,h,670000.0,2016,10.5,2.0,Moonee Valley,4502.0,6921
446,4,h,1200000.0,2016,10.5,4.0,Moonee Valley,4502.0,6921
447,3,h,636000.0,2016,10.5,2.0,Moonee Valley,4502.0,6921
448,3,h,680000.0,2016,10.5,2.0,Moonee Valley,4502.0,6921
449,4,h,1160000.0,2016,10.5,2.0,Moonee Valley,4502.0,6921
450,3,h,750000.0,2016,10.5,1.0,Moonee Valley,4502.0,6921
451,3,h,627500.0,2016,10.5,1.0,Moonee Valley,4502.0,6921
452,3,t,880000.0,2016,10.5,2.0,Moonee Valley,4502.0,6921
453,4,h,950000.0,2016,10.5,3.0,Moonee Valley,4502.0,6921
454,4,h,1600000.0,2016,10.5,3.0,Moonee Valley,4502.0,6921
455,2,t,585000.0,2017,10.5,1.0,Moonee Valley,4502.0,7585
456,3,h,650000.0,2016,10.5,3.0,Moonee Valley,4502.0,6921
457,3,h,725000.0,2016,10.5,4.0,Moonee Valley,4502.0,6921
458,3,u,665000.0,2016,10.5,1.0,Moonee Valley,4502.0,6921
459,3,h,560500.0,2016,10.5,1.0,Moonee Valley,4502.0,6921
460,3,h,615000.0,2016,10.5,2.0,Moonee Valley,4502.0,6921
461,3,h,845000.0,2016,10.5,3.0,Moonee Valley,4502.0,6921
462,3,h,585000.0,2016,10.5,2.0,Moonee Valley,4502.0,6921
463,2,u,440000.0,2017,10.5,1.0,Moonee Valley,4502.0,7585
464,3,h,850000.0,2017,10.5,2.0,Moonee Valley,4502.0,7585
465,5,h,850000.0,2016,10.5,4.0,Moonee Valley,4502.0,6921
466,3,h,705000.0,2016,10.5,1.0,Moonee Valley,4502.0,6921
467,4,h,1100000.0,2016,10.5,2.0,Moonee Valley,4502.0,6921
468,3,h,892500.0,2016,10.5,1.0,Moonee Valley,4502.0,6921
469,3,h,695000.0,2016,10.5,2.0,Moonee Valley,4502.0,6921
470,2,h,522500.0,2016,10.5,1.0,Moonee Valley,4502.0,6921
471,4,h,680000.0,2016,10.5,2.0,Moonee Valley,4502.0,6921
472,3,u,500000.0,2016,10.5,1.0,Moonee Valley,4502.0,6921
473,2,t,550000.0,2016,10.5,2.0,Moonee Valley,4502.0,6921
474,3,h,730000.0,2017,10.5,2.0,Moonee Valley,4502.0,7585
475,3,h,875000.0,2017,10.5,3.0,Moonee Valley,4502.0,7585
476,3,h,850000.0,2017,10.5,8.0,Moonee Valley,4502.0,7585
477,3,h,635000.0,2016,10.5,1.0,Moonee Valley,4502.0,6921
478,4,h,762000.0,2016,10.5,2.0,Moonee Valley,4502.0,6921
479,2,u,411000.0,2016,10.5,1.0,Moonee Valley,4502.0,6921
480,4,h,790000.0,2016,10.5,2.0,Moonee Valley,4502.0,6921
481,4,h,605000.0,2016,10.5,0.0,Moonee Valley,4502.0,6921
482,3,h,805000.0,2016,10.5,2.0,Moonee Valley,4502.0,6921
483,4,h,890000.0,2016,10.5,4.0,Moonee Valley,4502.0,6921
484,3,h,795000.0,2016,10.5,1.0,Moonee Valley,4502.0,6921
485,3,h,634000.0,2016,10.5,1.0,Moonee Valley,4502.0,6921
486,3,h,642000.0,2016,10.5,1.0,Moonee Valley,4502.0,6921
487,3,h,863000.0,2016,10.5,3.0,Moonee Valley,4502.0,6921
488,3,h,740000.0,2016,10.5,2.0,Moonee Valley,4502.0,6921
489,4,h,1819000.0,2016,6.6,1.0,Port Phillip,2952.0,9669
490,2,u,410000.0,2016,6.6,2.0,Port Phillip,2952.0,9669
491,1,u,280000.0,2016,6.6,1.0,Port Phillip,2952.0,9669
492,2,t,1015000.0,2016,6.6,2.0,Port Phillip,2952.0,9669
493,2,u,502500.0,2016,6.6,1.0,Port Phillip,2952.0,9669
494,2,u,520000.0,2016,6.6,0.0,Port Phillip,2952.0,9669
495,2,u,442000.0,2016,6.6,1.0,Port Phillip,2952.0,9669
496,3,h,1193000.0,2016,6.6,1.0,Port Phillip,2952.0,9669
497,2,u,416000.0,2016,6.6,1.0,Port Phillip,2952.0,9669
498,2,u,820000.0,2016,6.6,1.0,Port Phillip,2952.0,9669
499,2,u,474000.0,2016,6.6,1.0,Port Phillip,2952.0,9669
500,2,h,981000.0,2017,6.6,0.0,Port Phillip,2952.0,10310
501,3,h,1690000.0,2017,6.6,2.0,Port Phillip,2952.0,10310
502,2,u,540000.0,2016,6.6,1.0,Port Phillip,2952.0,9669
503,3,h,1080000.0,2016,6.6,1.0,Port Phillip,2952.0,9669
504,1,u,500000.0,2016,6.6,0.0,Port Phillip,2952.0,9669
505,2,u,497500.0,2016,6.6,0.0,Port Phillip,2952.0,9669
506,2,h,2100000.0,2016,9.7,1.0,Boroondara,5682.0,6023
507,4,h,1800000.0,2016,9.7,2.0,Boroondara,5682.0,6023
508,2,t,1255000.0,2016,9.7,1.0,Boroondara,5682.0,6023
509,3,u,1070000.0,2016,9.7,2.0,Boroondara,5682.0,6023
510,5,h,2570000.0,2016,9.7,2.0,Boroondara,5682.0,6023
511,4,h,2400000.0,2016,9.7,2.0,Boroondara,5682.0,6023
512,3,h,2200000.0,2016,9.7,2.0,Boroondara,5682.0,6023
513,5,h,3250000.0,2016,9.7,2.0,Boroondara,5682.0,6023
514,2,u,806000.0,2016,9.7,1.0,Boroondara,5682.0,6023
515,6,h,4000000.0,2016,9.7,7.0,Boroondara,5682.0,6023
516,2,h,1215000.0,2016,9.7,2.0,Boroondara,5682.0,6023
517,5,h,2250000.0,2016,9.7,2.0,Boroondara,5682.0,6023
518,2,u,812000.0,2017,9.7,1.0,Boroondara,5682.0,6793
519,3,h,1140000.0,2016,9.7,2.0,Boroondara,5682.0,6023
520,3,h,2330000.0,2016,9.7,1.0,Boroondara,5682.0,6023
521,5,h,2800000.0,2016,9.7,2.0,Boroondara,5682.0,6023
522,2,u,605000.0,2016,9.7,1.0,Boroondara,5682.0,6023
523,3,h,1255000.0,2016,9.7,2.0,Boroondara,5682.0,6023
524,2,h,1850000.0,2016,9.7,1.0,Boroondara,5682.0,6023
525,2,u,805000.0,2016,9.7,1.0,Boroondara,5682.0,6023
526,3,h,700000.0,2016,9.7,1.0,Boroondara,5682.0,6023
527,4,h,2130000.0,2016,9.7,2.0,Boroondara,5682.0,6023
528,2,h,500000.0,2016,9.7,1.0,Boroondara,5682.0,6023
529,3,h,2125000.0,2016,9.7,2.0,Boroondara,5682.0,6023
530,4,h,1800000.0,2016,9.7,2.0,Boroondara,5682.0,6023
531,2,u,635000.0,2016,9.7,1.0,Boroondara,5682.0,6023
532,2,u,526000.0,2016,9.7,1.0,Boroondara,5682.0,6023
533,1,h,390000.0,2016,9.7,1.0,Boroondara,5682.0,6023
534,3,h,905000.0,2016,9.7,2.0,Boroondara,5682.0,6023
535,4,h,1750000.0,2016,9.7,2.0,Boroondara,5682.0,6023
536,2,t,760000.0,2016,9.7,1.0,Boroondara,5682.0,6023
537,4,h,3180000.0,2016,9.7,4.0,Boroondara,5682.0,6023
538,3,t,1367000.0,2016,9.7,2.0,Boroondara,5682.0,6023
539,5,h,3600000.0,2016,9.7,2.0,Boroondara,5682.0,6023
540,5,h,2550000.0,2016,9.7,2.0,Boroondara,5682.0,6023
541,4,t,1400000.0,2016,9.7,2.0,Boroondara,5682.0,6023
542,4,h,3270000.0,2016,9.7,4.0,Boroondara,5682.0,6023
543,2,u,625000.0,2016,9.7,1.0,Boroondara,5682.0,6023
544,2,t,700000.0,2016,9.7,1.0,Boroondara,5682.0,6023
545,3,h,1860000.0,2016,9.7,4.0,Boroondara,5682.0,6023
546,4,h,2730000.0,2016,9.7,2.0,Boroondara,5682.0,6023
547,5,h,2020000.0,2016,9.7,2.0,Boroondara,5682.0,6023
548,2,u,460000.0,2016,9.7,1.0,Boroondara,5682.0,6023
549,4,h,2250000.0,2016,9.7,2.0,Boroondara,5682.0,6023
550,2,u,1053000.0,2016,9.7,2.0,Boroondara,5682.0,6023
551,3,h,1800000.0,2016,9.7,2.0,Boroondara,5682.0,6023
552,3,t,1472000.0,2016,9.7,2.0,Boroondara,5682.0,6023
553,3,h,2120000.0,2016,9.7,2.0,Boroondara,5682.0,6023
554,3,h,1910000.0,2016,9.7,2.0,Boroondara,5682.0,6023
555,2,u,754000.0,2017,9.7,1.0,Boroondara,5682.0,6793
556,5,h,3000000.0,2016,9.7,2.0,Boroondara,5682.0,6023
557,5,h,3400000.0,2016,9.7,4.0,Boroondara,5682.0,6023
558,4,h,2188000.0,2016,9.7,2.0,Boroondara,5682.0,6023
559,2,u,755000.0,2016,9.7,1.0,Boroondara,5682.0,6023
560,4,h,2900000.0,2016,9.7,2.0,Boroondara,5682.0,6023
561,4,h,3290000.0,2016,9.7,2.0,Boroondara,5682.0,6023
562,5,h,2665000.0,2016,9.7,2.0,Boroondara,5682.0,6023
563,4,h,1801000.0,2016,9.7,2.0,Boroondara,5682.0,6023
564,4,h,2410000.0,2016,9.7,1.0,Boroondara,5682.0,6023
565,2,u,650000.0,2016,9.7,1.0,Boroondara,5682.0,6023
566,4,h,2275000.0,2017,9.7,1.0,Boroondara,5682.0,6793
567,5,h,2810000.0,2017,9.7,4.0,Boroondara,5682.0,6793
568,3,t,1385000.0,2017,9.7,2.0,Boroondara,5682.0,6793
569,4,h,2000000.0,2016,9.7,2.0,Boroondara,5682.0,6023
570,4,h,1900000.0,2016,9.7,1.0,Boroondara,5682.0,6023
571,3,h,3401000.0,2016,9.7,1.0,Boroondara,5682.0,6023
572,3,h,1750000.0,2016,9.7,3.0,Boroondara,5682.0,6023
573,5,h,4000000.0,2016,9.7,3.0,Boroondara,5682.0,6023
574,3,t,1100000.0,2016,9.7,1.0,Boroondara,5682.0,6023
575,5,h,3020000.0,2016,9.7,2.0,Boroondara,5682.0,6023
576,3,h,2950000.0,2016,9.7,2.0,Boroondara,5682.0,6023
577,5,h,2450000.0,2016,9.7,2.0,Boroondara,5682.0,6023
578,3,h,1912000.0,2016,9.7,2.0,Boroondara,5682.0,6023
579,2,u,730000.0,2016,9.7,1.0,Boroondara,5682.0,6023
580,5,h,3900000.0,2016,9.7,6.0,Boroondara,5682.0,6023
581,3,h,1500000.0,2016,9.7,2.0,Boroondara,5682.0,6023
582,3,h,1850000.0,2016,9.7,1.0,Boroondara,5682.0,6023
583,4,h,1700000.0,2016,9.7,1.0,Boroondara,5682.0,6023
584,2,h,1010000.0,2016,9.7,0.0,Boroondara,5682.0,6023
585,3,t,1315000.0,2016,9.2,2.0,Boroondara,7809.0,6023
586,3,h,1500000.0,2016,9.2,1.0,Boroondara,7809.0,6023
587,4,h,3230000.0,2016,9.2,3.0,Boroondara,7809.0,6023
588,2,h,1080000.0,2016,9.2,1.0,Boroondara,7809.0,6023
589,7,h,1350000.0,2016,9.2,0.0,Boroondara,7809.0,6023
590,4,h,1905000.0,2016,9.2,2.0,Boroondara,7809.0,6023
591,5,h,3300000.0,2016,9.2,2.0,Boroondara,7809.0,6023
592,4,h,1900000.0,2016,9.2,2.0,Boroondara,7809.0,6023
593,3,h,2251000.0,2016,9.2,2.0,Boroondara,7809.0,6023
594,4,h,2205000.0,2016,9.2,2.0,Boroondara,7809.0,6023
595,3,h,1265000.0,2016,9.2,1.0,Boroondara,7809.0,6023
596,3,h,2000000.0,2017,9.2,3.0,Boroondara,7809.0,6793
597,4,h,1750000.0,2017,9.2,2.0,Boroondara,7809.0,6793
598,3,h,1450000.0,2017,9.2,2.0,Boroondara,7809.0,6793
599,4,h,2614000.0,2017,9.2,2.0,Boroondara,7809.0,6793
600,4,h,1825000.0,2017,9.2,3.0,Boroondara,7809.0,6793
601,4,h,2550000.0,2017,9.2,4.0,Boroondara,7809.0,6793
602,4,h,1570000.0,2016,9.2,1.0,Boroondara,7809.0,6023
603,5,h,3250000.0,2016,9.2,2.0,Boroondara,7809.0,6023
604,4,h,1750000.0,2016,9.2,3.0,Boroondara,7809.0,6023
605,3,t,1150000.0,2016,9.2,1.0,Boroondara,7809.0,6023
606,3,h,1575000.0,2016,9.2,2.0,Boroondara,7809.0,6023
607,6,h,1505000.0,2016,9.2,2.0,Boroondara,7809.0,6023
608,4,h,1572000.0,2016,9.2,2.0,Boroondara,7809.0,6023
609,4,h,1500000.0,2016,9.2,2.0,Boroondara,7809.0,6023
610,4,t,1400000.0,2016,9.2,1.0,Boroondara,7809.0,6023
611,5,h,1750000.0,2016,9.2,2.0,Boroondara,7809.0,6023
612,4,h,1850000.0,2016,9.2,2.0,Boroondara,7809.0,6023
613,3,h,1480000.0,2016,9.2,2.0,Boroondara,7809.0,6023
614,4,h,1400000.0,2016,9.2,2.0,Boroondara,7809.0,6023
615,4,h,2130000.0,2016,9.2,2.0,Boroondara,7809.0,6023
616,3,u,1050000.0,2016,9.2,2.0,Boroondara,7809.0,6023
617,5,h,3690000.0,2016,9.2,2.0,Boroondara,7809.0,6023
618,4,h,1740000.0,2016,9.2,2.0,Boroondara,7809.0,6023
619,4,h,2575000.0,2016,9.2,2.0,Boroondara,7809.0,6023
620,4,h,1388800.0,2016,9.2,1.0,Boroondara,7809.0,6023
621,4,h,1702000.0,2016,9.2,2.0,Boroondara,7809.0,6023
622,4,h,1800000.0,2016,9.2,4.0,Boroondara,7809.0,6023
623,4,h,2910000.0,2016,9.2,2.0,Boroondara,7809.0,6023
624,2,h,1400000.0,2016,9.2,1.0,Boroondara,7809.0,6023
625,2,t,860000.0,2016,9.2,2.0,Boroondara,7809.0,6023
626,4,h,1670000.0,2017,9.2,2.0,Boroondara,7809.0,6793
627,5,h,1500000.0,2016,9.2,1.0,Boroondara,7809.0,6023
628,5,h,2200000.0,2016,9.2,2.0,Boroondara,7809.0,6023
629,4,h,1350000.0,2016,9.2,2.0,Boroondara,7809.0,6023
630,5,h,2070000.0,2016,9.2,1.0,Boroondara,7809.0,6023
631,3,h,1300000.0,2016,9.2,2.0,Boroondara,7809.0,6023
632,3,h,1700000.0,2016,9.2,3.0,Boroondara,7809.0,6023
633,3,h,1750000.0,2016,9.2,2.0,Boroondara,7809.0,6023
634,3,h,980000.0,2016,9.2,1.0,Boroondara,7809.0,6023
635,3,h,1230000.0,2016,9.2,1.0,Boroondara,7809.0,6023
636,7,h,2600000.0,2016,9.2,3.0,Boroondara,7809.0,6023
637,4,h,1950000.0,2016,9.2,2.0,Boroondara,7809.0,6023
638,5,h,1750000.0,2016,9.2,2.0,Boroondara,7809.0,6023
639,5,h,2000000.0,2016,9.2,2.0,Boroondara,7809.0,6023
640,3,h,1480000.0,2016,9.2,4.0,Boroondara,7809.0,6023
641,4,h,3000000.0,2016,9.2,2.0,Boroondara,7809.0,6023
642,3,h,1818000.0,2016,9.2,1.0,Boroondara,7809.0,6023
643,4,h,2170000.0,2016,9.2,2.0,Boroondara,7809.0,6023
644,4,h,2525000.0,2016,9.2,2.0,Boroondara,7809.0,6023
645,4,h,3360000.0,2016,9.2,1.0,Boroondara,7809.0,6023
646,4,h,1620000.0,2016,9.2,1.0,Boroondara,7809.0,6023
647,3,h,1903000.0,2016,9.2,2.0,Boroondara,7809.0,6023
648,4,h,1712000.0,2016,9.2,2.0,Boroondara,7809.0,6023
649,4,h,1720000.0,2017,9.2,2.0,Boroondara,7809.0,6793
650,4,h,1670000.0,2017,9.2,4.0,Boroondara,7809.0,6793
651,2,h,1350000.0,2017,9.2,2.0,Boroondara,7809.0,6793
652,4,h,1675000.0,2017,9.2,2.0,Boroondara,7809.0,6793
653,4,t,1680000.0,2017,9.2,1.0,Boroondara,7809.0,6793
654,3,h,1800000.0,2016,9.2,1.0,Boroondara,7809.0,6023
655,4,h,1550000.0,2016,9.2,4.0,Boroondara,7809.0,6023
656,5,h,4000000.0,2016,9.2,4.0,Boroondara,7809.0,6023
657,3,h,2900000.0,2016,9.2,2.0,Boroondara,7809.0,6023
658,4,h,2205000.0,2016,9.2,2.0,Boroondara,7809.0,6023
659,3,t,1137000.0,2016,9.2,2.0,Boroondara,7809.0,6023
660,3,h,2100000.0,2016,9.2,3.0,Boroondara,7809.0,6023
661,2,h,1389000.0,2016,9.2,4.0,Boroondara,7809.0,6023
662,2,h,685000.0,2016,9.2,1.0,Boroondara,7809.0,6023
663,6,h,1900000.0,2016,9.2,6.0,Boroondara,7809.0,6023
664,3,h,1335000.0,2016,9.2,2.0,Boroondara,7809.0,6023
665,3,h,1600000.0,2016,9.2,2.0,Boroondara,7809.0,6023
666,3,h,1830000.0,2016,9.2,2.0,Boroondara,7809.0,6023
667,4,h,1900000.0,2016,9.2,4.0,Boroondara,7809.0,6023
668,5,h,1500000.0,2016,9.2,2.0,Boroondara,7809.0,6023
669,2,u,735000.0,2016,9.2,1.0,Boroondara,7809.0,6023
670,2,u,1040000.0,2016,9.2,1.0,Boroondara,7809.0,6023
671,3,h,1520000.0,2017,9.2,2.0,Boroondara,7809.0,6793
672,4,h,1250000.0,2017,9.2,2.0,Boroondara,7809.0,6793
673,6,h,1900000.0,2017,9.2,2.0,Boroondara,7809.0,6793
674,5,h,1875000.0,2016,9.2,2.0,Boroondara,7809.0,6023
675,4,h,1530000.0,2016,9.2,2.0,Boroondara,7809.0,6023
676,4,h,1700000.0,2016,9.2,5.0,Boroondara,7809.0,6023
677,3,t,1238000.0,2016,9.2,2.0,Boroondara,7809.0,6023
678,3,h,1320000.0,2016,9.2,0.0,Boroondara,7809.0,6023
679,2,u,560000.0,2016,9.2,1.0,Boroondara,7809.0,6023
680,3,h,1651000.0,2016,9.2,2.0,Boroondara,7809.0,6023
681,5,h,1920000.0,2016,9.2,2.0,Boroondara,7809.0,6023
682,5,h,1560000.0,2016,9.2,3.0,Boroondara,7809.0,6023
683,5,h,1550000.0,2016,9.2,0.0,Boroondara,7809.0,6023
684,3,h,1038000.0,2016,9.2,1.0,Boroondara,7809.0,6023
685,5,h,1660000.0,2016,9.2,2.0,Boroondara,7809.0,6023
686,3,h,1260000.0,2016,9.2,2.0,Boroondara,7809.0,6023
687,3,h,2000000.0,2016,9.2,2.0,Boroondara,7809.0,6023
688,4,h,2155000.0,2016,9.2,3.0,Boroondara,7809.0,6023
689,3,h,1225000.0,2016,9.2,2.0,Boroondara,7809.0,6023
690,4,h,2150000.0,2016,9.2,2.0,Boroondara,7809.0,6023
691,3,h,1770000.0,2016,9.2,1.0,Boroondara,7809.0,6023
692,2,u,691500.0,2016,9.2,1.0,Boroondara,7809.0,6023
693,5,h,1836000.0,2016,9.2,2.0,Boroondara,7809.0,6023
694,2,u,636000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
695,2,h,1275000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
696,3,u,875000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
697,3,t,895000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
698,2,h,1550000.0,2016,13.0,4.0,Glen Eira,6795.0,5024
699,4,h,1420000.0,2016,13.0,4.0,Glen Eira,6795.0,5024
700,3,h,1425000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
701,2,t,851000.0,2016,13.0,1.0,Glen Eira,6795.0,5024
702,3,h,1222500.0,2016,13.0,2.0,Glen Eira,6795.0,5024
703,4,h,1260000.0,2017,13.0,2.0,Glen Eira,6795.0,5707
704,4,h,2700000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
705,3,t,900000.0,2016,13.0,1.0,Glen Eira,6795.0,5024
706,3,h,1100000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
707,7,h,1005000.0,2016,13.0,4.0,Glen Eira,6795.0,5024
708,3,h,1317500.0,2016,13.0,1.0,Glen Eira,6795.0,5024
709,2,u,360000.0,2016,13.0,1.0,Glen Eira,6795.0,5024
710,4,t,1435000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
711,3,h,1110000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
712,4,h,2435000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
713,3,h,1500000.0,2016,13.0,1.0,Glen Eira,6795.0,5024
714,4,h,1300000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
715,2,h,855000.0,2016,13.0,1.0,Glen Eira,6795.0,5024
716,3,h,1125000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
717,3,h,1135000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
718,3,h,867000.0,2016,13.0,1.0,Glen Eira,6795.0,5024
719,4,h,1328000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
720,3,h,1340000.0,2016,13.0,1.0,Glen Eira,6795.0,5024
721,4,t,1155000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
722,3,h,1275000.0,2016,13.0,4.0,Glen Eira,6795.0,5024
723,3,h,770000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
724,2,h,855000.0,2016,13.0,1.0,Glen Eira,6795.0,5024
725,3,t,1100000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
726,2,u,650000.0,2016,13.0,1.0,Glen Eira,6795.0,5024
727,4,h,1815000.0,2016,13.0,4.0,Glen Eira,6795.0,5024
728,4,h,2255000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
729,3,h,1470000.0,2017,13.0,2.0,Glen Eira,6795.0,5707
730,2,u,420000.0,2016,13.0,0.0,Glen Eira,6795.0,5024
731,2,u,855000.0,2016,13.0,3.0,Glen Eira,6795.0,5024
732,4,h,1450000.0,2016,13.0,1.0,Glen Eira,6795.0,5024
733,3,h,1200000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
734,4,h,1860000.0,2016,13.0,3.0,Glen Eira,6795.0,5024
735,2,u,725000.0,2016,13.0,1.0,Glen Eira,6795.0,5024
736,3,h,1293000.0,2016,13.0,1.0,Glen Eira,6795.0,5024
737,3,h,1390000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
738,3,h,1400000.0,2016,13.0,1.0,Glen Eira,6795.0,5024
739,3,h,1328000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
740,4,t,1247000.0,2016,13.0,3.0,Glen Eira,6795.0,5024
741,3,h,1311000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
742,3,h,1100000.0,2016,13.0,2.0,Glen Eira,6795.0,5024
743,3,h,1327500.0,2016,13.0,2.0,Glen Eira,6795.0,5024
744,4,h,1560000.0,2016,13.0,1.0,Glen Eira,6795.0,5024
