,Distance,Car,Rooms,Propertycount,Yearly Incidents Recorded
696,5.2,1.0,2,11918.0,10959
697,5.2,1.0,3,11918.0,10959
698,5.2,1.0,3,11918.0,10959
699,5.2,0.0,2,11918.0,10959
700,5.2,1.0,1,11918.0,10959
701,5.2,3.0,4,11918.0,10959
702,5.2,1.0,4,11918.0,10959
703,5.2,1.0,4,11918.0,10959
704,5.2,1.0,3,11918.0,10959
705,5.2,1.0,3,11918.0,10959
706,5.2,2.0,3,11918.0,10959
707,5.2,1.0,3,11918.0,10959
708,5.2,1.0,3,11918.0,10959
709,5.2,3.0,3,11918.0,10959
710,5.2,0.0,2,11918.0,10959
711,5.2,1.0,2,11918.0,11641
712,5.2,6.0,3,11918.0,11641
713,5.2,2.0,3,11918.0,11641
714,5.2,1.0,2,11918.0,11641
715,5.2,0.0,2,11918.0,11641
716,5.2,1.0,1,11918.0,10959
717,5.2,1.0,3,11918.0,10959
718,5.2,1.0,2,11918.0,10959
719,5.2,2.0,5,11918.0,10959
720,5.2,1.0,2,11918.0,10959
721,5.2,1.0,2,11918.0,10959
722,5.2,2.0,3,11918.0,10959
723,5.2,1.0,3,11918.0,10959
724,5.2,1.0,3,11918.0,10959
725,5.2,1.0,3,11918.0,10959
726,5.2,1.0,2,11918.0,10959
727,5.2,1.0,3,11918.0,10959
728,5.2,1.0,2,11918.0,10959
729,5.2,1.0,2,11918.0,10959
730,5.2,1.0,2,11918.0,10959
731,5.2,0.0,3,11918.0,11641
732,5.2,1.0,2,11918.0,11641
733,5.2,2.0,3,11918.0,11641
734,5.2,1.0,1,11918.0,10959
735,5.2,0.0,3,11918.0,10959
736,5.2,1.0,4,11918.0,10959
737,5.2,1.0,3,11918.0,10959
738,5.2,2.0,4,11918.0,10959
739,5.2,1.0,3,11918.0,10959
740,5.2,1.0,3,11918.0,10959
741,5.2,0.0,4,11918.0,10959
742,5.2,3.0,3,11918.0,10959
743,5.2,1.0,3,11918.0,10959
744,5.2,1.0,4,11918.0,10959
745,5.2,1.0,3,11918.0,10959
746,5.2,1.0,3,11918.0,10959
747,5.2,2.0,2,11918.0,10959
748,5.2,1.0,1,11918.0,10959
749,5.2,1.0,2,11918.0,10959
750,5.2,1.0,1,11918.0,10959
751,5.2,1.0,3,11918.0,10959
752,5.2,1.0,4,11918.0,10959
753,5.2,2.0,2,11918.0,10959
754,5.2,1.0,2,11918.0,10959
755,5.9,1.0,2,7082.0,10959
756,5.9,1.0,3,7082.0,10959
757,5.9,1.0,2,7082.0,11641
758,5.9,1.0,1,7082.0,10959
759,5.9,0.0,3,7082.0,10959
760,5.9,2.0,5,7082.0,10959
761,5.9,1.0,2,7082.0,10959
762,5.9,0.0,1,7082.0,10959
763,5.9,2.0,3,7082.0,10959
764,5.9,0.0,3,7082.0,10959
765,5.9,1.0,2,7082.0,10959
766,5.9,1.0,2,7082.0,11641
767,5.9,2.0,3,7082.0,11641
768,5.9,2.0,3,7082.0,10959
769,5.9,2.0,3,7082.0,10959
770,5.9,1.0,7,7082.0,10959
771,5.9,1.0,2,7082.0,10959
772,5.9,1.0,3,7082.0,10959
773,5.9,1.0,2,7082.0,10959
774,5.9,1.0,2,7082.0,10959
775,5.9,1.0,2,7082.0,10959
776,5.9,1.0,2,7082.0,11641
777,5.9,1.0,2,7082.0,11641
778,5.9,1.0,1,7082.0,10959
779,5.9,1.0,1,7082.0,10959
780,5.9,3.0,5,7082.0,10959
781,5.9,1.0,2,7082.0,10959
782,5.9,2.0,3,7082.0,10959
783,5.9,1.0,1,7082.0,10959
784,5.9,1.0,4,7082.0,10959
785,5.9,2.0,2,7082.0,10959
786,5.9,1.0,2,7082.0,10959
787,5.9,2.0,2,7082.0,10959
788,5.9,1.0,4,7082.0,10959
789,5.9,1.0,1,7082.0,11641
790,5.9,2.0,4,7082.0,11641
791,5.9,1.0,2,7082.0,10959
792,5.9,1.0,2,7082.0,10959
793,5.9,1.0,2,7082.0,10959
794,5.9,2.0,3,7082.0,10959
795,5.9,2.0,4,7082.0,10959
796,5.9,1.0,2,7082.0,10959
797,5.9,1.0,2,7082.0,10959
798,5.9,1.0,2,7082.0,10959
799,5.9,2.0,4,7082.0,10959
800,11.8,2.0,3,4480.0,3339
801,11.8,2.0,4,4480.0,3339
802,11.8,2.0,4,4480.0,3339
803,11.8,2.0,4,4480.0,3898
804,11.8,2.0,3,4480.0,3339
805,11.8,2.0,3,4480.0,3339
806,11.8,1.0,3,4480.0,3339
807,11.8,2.0,4,4480.0,3339
808,11.8,2.0,5,4480.0,3339
809,11.8,2.0,3,4480.0,3339
810,11.8,1.0,4,4480.0,3339
811,11.8,2.0,3,4480.0,3898
812,11.8,1.0,3,4480.0,3339
813,11.8,2.0,4,4480.0,3339
814,11.8,1.0,3,4480.0,3339
815,11.8,3.0,4,4480.0,3339
816,11.8,2.0,4,4480.0,3898
817,11.8,2.0,3,4480.0,3339
818,11.8,2.0,4,4480.0,3339
819,11.8,1.0,2,4480.0,3339
820,11.7,2.0,5,5678.0,7634
821,11.7,2.0,4,5678.0,7634
822,11.7,2.0,3,5678.0,7634
823,11.7,1.0,3,5678.0,7634
824,11.7,1.0,3,5678.0,7634
825,11.7,1.0,3,5678.0,7634
826,11.7,2.0,4,5678.0,7634
827,11.7,2.0,3,5678.0,7634
828,11.7,1.0,4,5678.0,7634
829,11.7,1.0,3,5678.0,7634
830,11.7,1.0,2,5678.0,8739
831,11.7,2.0,5,5678.0,7634
832,11.7,2.0,4,5678.0,7634
833,11.7,1.0,2,5678.0,7634
834,11.7,2.0,2,5678.0,7634
835,11.7,1.0,3,5678.0,7634
836,11.7,2.0,3,5678.0,7634
837,11.7,2.0,5,5678.0,7634
838,11.7,2.0,3,5678.0,7634
839,11.7,2.0,3,5678.0,7634
840,11.7,2.0,4,5678.0,7634
841,11.7,2.0,4,5678.0,7634
842,11.7,2.0,4,5678.0,7634
843,11.7,3.0,4,5678.0,7634
844,11.7,1.0,4,5678.0,7634
845,11.7,1.0,3,5678.0,7634
846,7.8,1.0,4,8920.0,6023
847,7.8,1.0,2,8920.0,6023
848,7.8,1.0,5,8920.0,6023
849,7.8,2.0,3,8920.0,6023
850,7.8,1.0,2,8920.0,6023
851,7.8,2.0,3,8920.0,6023
852,7.8,1.0,2,8920.0,6023
853,7.8,1.0,3,8920.0,6023
854,7.8,1.0,2,8920.0,6023
855,7.8,2.0,4,8920.0,6023
856,7.8,2.0,3,8920.0,6023
857,7.8,1.0,2,8920.0,6023
858,7.8,2.0,3,8920.0,6023
859,7.8,1.0,3,8920.0,6023
860,7.8,1.0,3,8920.0,6023
861,7.8,1.0,2,8920.0,6023
862,7.8,1.0,2,8920.0,6023
863,7.8,1.0,3,8920.0,6023
864,7.8,4.0,5,8920.0,6023
865,7.8,1.0,3,8920.0,6023
866,7.8,2.0,3,8920.0,6023
867,7.8,1.0,2,8920.0,6023
868,7.8,0.0,3,8920.0,6023
869,7.8,1.0,2,8920.0,6023
870,7.8,2.0,5,8920.0,6023
871,7.8,1.0,2,8920.0,6023
872,7.8,2.0,4,8920.0,6793
873,7.8,1.0,3,8920.0,6793
874,7.8,2.0,3,8920.0,6023
875,7.8,4.0,3,8920.0,6793
876,7.8,2.0,3,8920.0,6793
877,7.8,2.0,3,8920.0,6793
878,7.8,2.0,3,8920.0,6793
879,7.8,1.0,2,8920.0,6023
880,7.8,4.0,4,8920.0,6023
881,7.8,1.0,2,8920.0,6023
882,7.8,1.0,4,8920.0,6023
883,7.8,2.0,5,8920.0,6023
884,7.8,2.0,5,8920.0,6023
885,7.8,2.0,4,8920.0,6023
886,7.8,1.0,4,8920.0,6023
887,7.8,4.0,4,8920.0,6023
888,7.8,1.0,5,8920.0,6023
889,7.8,2.0,5,8920.0,6023
890,9.0,2.0,4,3265.0,6023
891,9.0,1.0,3,3265.0,6023
892,9.0,1.0,2,3265.0,6023
893,9.0,1.0,4,3265.0,6023
894,9.0,2.0,5,3265.0,6023
895,9.0,2.0,3,3265.0,6023
896,9.0,1.0,4,3265.0,6023
897,9.0,1.0,2,3265.0,6023
898,9.0,1.0,3,3265.0,6023
899,9.0,4.0,5,3265.0,6023
900,9.0,3.0,4,3265.0,6023
901,9.0,1.0,2,3265.0,6023
902,9.0,4.0,5,3265.0,6023
903,9.0,2.0,3,3265.0,6023
904,9.0,1.0,3,3265.0,6023
905,9.0,4.0,5,3265.0,6793
906,9.0,4.0,4,3265.0,6023
907,9.0,2.0,3,3265.0,6023
908,9.0,2.0,4,3265.0,6023
909,3.2,0.0,4,3106.0,27509
910,3.2,2.0,3,3106.0,25184
911,3.2,0.0,4,3106.0,25184
912,3.2,1.0,2,3106.0,25184
913,3.2,0.0,4,3106.0,27509
914,3.2,0.0,2,3106.0,25184
915,3.2,2.0,4,3106.0,25184
916,3.2,0.0,3,3106.0,27509
917,3.2,2.0,4,3106.0,25184
918,3.2,1.0,1,3106.0,25184
919,3.2,1.0,2,3106.0,25184
920,3.2,1.0,2,3106.0,25184
921,11.4,2.0,3,7822.0,5024
922,11.4,1.0,2,7822.0,5024
923,11.4,1.0,2,7822.0,5024
924,11.4,2.0,3,7822.0,5024
925,11.4,1.0,2,7822.0,5707
926,11.4,1.0,1,7822.0,5707
927,11.4,1.0,3,7822.0,5707
928,11.4,2.0,2,7822.0,5024
929,11.4,2.0,4,7822.0,5024
930,11.4,1.0,3,7822.0,5024
931,11.4,2.0,2,7822.0,5024
932,11.4,1.0,1,7822.0,5024
933,11.4,1.0,2,7822.0,5024
934,11.4,2.0,2,7822.0,5024
935,11.4,1.0,1,7822.0,5024
936,11.4,2.0,3,7822.0,5024
937,11.4,1.0,3,7822.0,5024
938,11.4,2.0,3,7822.0,5024
939,11.4,2.0,4,7822.0,5024
940,11.4,1.0,1,7822.0,5024
941,11.4,1.0,2,7822.0,5024
942,11.4,1.0,2,7822.0,5707
943,11.4,2.0,4,7822.0,5024
944,11.4,1.0,2,7822.0,5024
945,11.4,1.0,2,7822.0,5024
946,11.4,1.0,4,7822.0,5024
947,11.4,2.0,3,7822.0,5024
948,11.4,1.0,2,7822.0,5024
949,11.4,2.0,4,7822.0,5024
950,11.4,1.0,2,7822.0,5024
951,11.4,1.0,2,7822.0,5024
952,11.4,1.0,2,7822.0,5024
953,11.4,1.0,2,7822.0,5024
954,11.4,1.0,3,7822.0,5024
955,11.4,1.0,2,7822.0,5024
956,11.4,1.0,2,7822.0,5024
957,11.4,1.0,2,7822.0,5024
958,11.4,1.0,2,7822.0,5024
959,11.4,2.0,3,7822.0,5024
960,11.4,1.0,1,7822.0,5024
961,11.4,2.0,3,7822.0,5024
962,11.4,1.0,3,7822.0,5024
963,11.4,1.0,3,7822.0,5024
964,11.4,1.0,2,7822.0,5707
965,11.4,2.0,4,7822.0,5707
966,11.4,1.0,3,7822.0,5707
967,11.4,1.0,2,7822.0,5024
968,11.4,3.0,4,7822.0,5024
969,11.4,1.0,2,7822.0,5024
970,11.4,1.0,2,7822.0,5024
971,11.4,2.0,3,7822.0,5024
972,11.4,1.0,2,7822.0,5024
973,11.4,2.0,4,7822.0,5024
974,11.4,1.0,2,7822.0,5024
975,11.4,1.0,2,7822.0,5024
976,11.4,1.0,2,7822.0,5024
977,11.4,1.0,3,7822.0,5024
978,11.4,1.0,1,7822.0,5024
979,8.9,1.0,2,2379.0,5024
980,8.9,1.0,2,2379.0,5707
981,8.9,2.0,4,2379.0,5707
982,8.1,2.0,3,6923.0,5024
983,8.1,1.0,2,6923.0,5707
984,8.1,3.0,3,6923.0,5024
985,8.1,1.0,2,6923.0,5024
986,8.1,1.0,1,6923.0,5024
987,8.1,0.0,3,6923.0,5024
988,8.1,1.0,2,6923.0,5707
989,8.1,1.0,2,6923.0,5707
990,8.1,1.0,2,6923.0,5024
991,8.1,1.0,4,6923.0,5024
992,9.3,2.0,3,5051.0,5024
993,9.3,2.0,3,5051.0,5024
994,9.3,1.0,1,5051.0,5024
995,9.3,1.0,2,5051.0,5707
996,9.3,2.0,4,5051.0,5024
997,9.3,2.0,2,5051.0,5024
998,9.3,1.0,3,5051.0,5024
999,9.3,2.0,4,5051.0,5024
1000,9.3,1.0,2,5051.0,5024
1001,9.3,1.0,2,5051.0,5024
1002,9.3,2.0,2,5051.0,5024
1003,9.3,1.0,2,5051.0,5024
1004,9.3,2.0,3,5051.0,5707
1005,9.3,1.0,2,5051.0,5024
1006,9.3,1.0,3,5051.0,5024
1007,9.3,2.0,4,5051.0,5024
1008,9.3,2.0,4,5051.0,5024
1009,13.6,2.0,4,3582.0,7634
1010,13.6,1.0,3,3582.0,7634
1011,13.6,2.0,3,3582.0,7634
1012,13.6,2.0,4,3582.0,8739
1013,13.6,1.0,2,3582.0,7634
1014,13.6,2.0,3,3582.0,7634
1015,13.6,2.0,4,3582.0,7634
1016,13.6,2.0,3,3582.0,8739
1017,13.6,1.0,4,3582.0,7634
1018,13.6,2.0,4,3582.0,8739
1019,13.6,2.0,3,3582.0,7634
1020,13.6,1.0,3,3582.0,7634
1021,13.6,1.0,4,3582.0,7634
1022,3.4,1.0,2,2954.0,10211
1023,3.4,0.0,3,2954.0,10211
1024,3.4,1.0,3,2954.0,10211
1025,3.4,1.0,2,2954.0,10211
1026,3.4,1.0,2,2954.0,10211
1027,3.4,1.0,2,2954.0,10211
1028,3.4,2.0,4,2954.0,10211
1029,3.4,2.0,2,2954.0,10211
1030,3.4,0.0,2,2954.0,10211
1031,3.4,1.0,2,2954.0,10211
1032,3.4,1.0,3,2954.0,10211
1033,3.4,0.0,2,2954.0,11076
1034,3.4,2.0,2,2954.0,10211
1035,3.4,1.0,3,2954.0,10211
1036,3.4,0.0,4,2954.0,11076
1037,3.4,0.0,3,2954.0,10211
1038,7.8,1.0,2,11204.0,11612
1039,7.8,1.0,3,11204.0,11612
1040,7.8,0.0,3,11204.0,11612
1041,7.8,1.0,2,11204.0,11612
1042,7.8,2.0,3,11204.0,11612
1043,7.8,2.0,3,11204.0,12872
1044,7.8,1.0,3,11204.0,12872
1045,7.8,3.0,3,11204.0,12872
1046,7.8,1.0,4,11204.0,11612
1047,7.8,1.0,3,11204.0,11612
1048,7.8,1.0,2,11204.0,11612
1049,7.8,1.0,2,11204.0,11612
1050,7.8,1.0,3,11204.0,11612
1051,7.8,1.0,2,11204.0,11612
1052,7.8,1.0,2,11204.0,11612
1053,7.8,1.0,3,11204.0,11612
1054,7.8,1.0,3,11204.0,11612
1055,7.8,0.0,3,11204.0,11612
1056,7.8,1.0,3,11204.0,11612
1057,7.8,2.0,4,11204.0,11612
1058,7.8,1.0,3,11204.0,11612
1059,7.8,1.0,3,11204.0,11612
1060,7.8,1.0,2,11204.0,11612
1061,7.8,1.0,2,11204.0,11612
1062,7.8,2.0,3,11204.0,11612
1063,7.8,2.0,3,11204.0,11612
1064,7.8,1.0,3,11204.0,11612
1065,7.8,1.0,2,11204.0,11612
1066,7.8,1.0,3,11204.0,11612
1067,7.8,4.0,4,11204.0,11612
1068,7.8,1.0,4,11204.0,11612
1069,7.8,1.0,2,11204.0,11612
1070,7.8,3.0,3,11204.0,11612
1071,7.8,2.0,3,11204.0,11612
1072,7.8,1.0,4,11204.0,12872
1073,7.8,1.0,2,11204.0,12872
1074,7.8,1.0,4,11204.0,11612
1075,7.8,0.0,3,11204.0,11612
1076,7.8,3.0,3,11204.0,11612
1077,7.8,1.0,2,11204.0,11612
1078,7.8,1.0,2,11204.0,11612
1079,7.8,1.0,3,11204.0,11612
1080,7.8,1.0,3,11204.0,11612
1081,7.8,2.0,3,11204.0,11612
1082,7.8,2.0,3,11204.0,11612
1083,7.8,0.0,3,11204.0,11612
1084,7.8,1.0,4,11204.0,11612
1085,7.8,3.0,2,11204.0,11612
1086,7.8,1.0,4,11204.0,11612
1087,7.8,1.0,2,11204.0,11612
1088,7.8,3.0,2,11204.0,12872
1089,7.8,4.0,5,11204.0,12872
1090,7.8,3.0,3,11204.0,12872
1091,7.8,1.0,3,11204.0,12872
1092,7.8,3.0,3,11204.0,12872
1093,7.8,4.0,4,11204.0,12872
1094,7.8,1.0,3,11204.0,12872
1095,7.8,2.0,4,11204.0,11612
1096,7.8,2.0,2,11204.0,11612
1097,7.8,1.0,2,11204.0,11612
1098,7.8,1.0,2,11204.0,11612
1099,7.8,1.0,2,11204.0,11612
1100,7.8,1.0,3,11204.0,11612
1101,7.8,2.0,4,11204.0,11612
1102,7.8,1.0,3,11204.0,11612
1103,7.8,2.0,2,11204.0,11612
1104,7.8,1.0,3,11204.0,11612
1105,7.8,1.0,4,11204.0,11612
1106,7.8,2.0,4,11204.0,11612
1107,7.8,1.0,4,11204.0,11612
1108,7.8,1.0,1,11204.0,11612
1109,7.8,1.0,2,11204.0,11612
1110,7.8,1.0,2,11204.0,11612
1111,7.8,1.0,2,11204.0,11612
1112,9.2,0.0,3,3445.0,11612
1113,9.2,1.0,3,3445.0,12872
1114,9.2,1.0,2,3445.0,12872
1115,9.2,2.0,3,3445.0,12872
1116,9.2,2.0,3,3445.0,11612
1117,9.2,2.0,3,3445.0,11612
1118,9.2,1.0,2,3445.0,11612
1119,9.2,3.0,3,3445.0,11612
1120,9.2,2.0,2,3445.0,11612
1121,9.2,2.0,3,3445.0,11612
1122,9.2,3.0,2,3445.0,11612
1123,9.2,2.0,4,3445.0,11612
1124,9.2,2.0,2,3445.0,11612
1125,9.2,4.0,2,3445.0,11612
1126,9.2,2.0,3,3445.0,11612
1127,9.2,3.0,3,3445.0,11612
1128,9.2,4.0,3,3445.0,11612
1129,9.2,2.0,4,3445.0,11612
1130,9.2,3.0,3,3445.0,11612
1131,9.2,2.0,5,3445.0,11612
1132,9.2,1.0,3,3445.0,12872
1133,9.2,1.0,4,3445.0,11612
1134,9.2,2.0,3,3445.0,11612
1135,9.2,2.0,3,3445.0,11612
1136,1.6,1.0,2,4553.0,10211
1137,1.6,1.0,2,4553.0,10211
1138,1.6,1.0,2,4553.0,10211
1139,1.6,2.0,3,4553.0,11076
1140,1.6,1.0,2,4553.0,11076
1141,1.6,1.0,1,4553.0,11076
1142,1.6,1.0,1,4553.0,10211
1143,1.6,1.0,1,4553.0,10211
1144,1.6,1.0,3,4553.0,10211
1145,1.6,1.0,2,4553.0,11076
1146,1.6,0.0,2,4553.0,10211
1147,1.6,1.0,1,4553.0,10211
1148,1.6,1.0,3,4553.0,10211
1149,1.6,1.0,2,4553.0,10211
1150,1.6,0.0,3,4553.0,10211
1151,1.6,1.0,1,4553.0,10211
1152,1.6,0.0,2,4553.0,10211
1153,1.6,1.0,2,4553.0,10211
1154,1.6,2.0,2,4553.0,10211
1155,1.6,1.0,3,4553.0,10211
1156,1.6,1.0,2,4553.0,10211
1157,1.6,2.0,3,4553.0,10211
1158,1.6,1.0,2,4553.0,10211
1159,1.6,1.0,2,4553.0,11076
1160,1.6,3.0,2,4553.0,10211
1161,1.6,1.0,2,4553.0,10211
1162,13.9,4.0,3,9028.0,3339
1163,13.9,1.0,3,9028.0,3339
1164,13.9,2.0,4,9028.0,3339
1165,13.9,2.0,3,9028.0,3898
1166,13.9,2.0,3,9028.0,3339
1167,13.9,2.0,4,9028.0,3339
1168,13.9,2.0,4,9028.0,3339
1169,13.9,2.0,4,9028.0,3339
1170,13.9,2.0,3,9028.0,3339
1171,13.9,2.0,3,9028.0,3339
1172,13.9,2.0,4,9028.0,3339
1173,13.9,2.0,4,9028.0,3339
1174,13.9,2.0,5,9028.0,3339
1175,13.9,2.0,5,9028.0,3339
1176,13.9,2.0,4,9028.0,3339
1177,13.9,1.0,3,9028.0,3339
1178,13.9,2.0,4,9028.0,3339
1179,13.9,1.0,4,9028.0,3339
1180,13.9,2.0,3,9028.0,3339
1181,13.9,2.0,3,9028.0,3339
1182,13.9,1.0,3,9028.0,3339
1183,13.9,2.0,3,9028.0,3339
1184,13.9,1.0,3,9028.0,3339
1185,13.9,1.0,3,9028.0,3339
1186,13.9,2.0,4,9028.0,3898
1187,13.9,2.0,3,9028.0,3898
1188,13.9,2.0,4,9028.0,3339
1189,13.9,2.0,3,9028.0,3339
1190,13.9,2.0,4,9028.0,3339
1191,13.9,2.0,3,9028.0,3339
1192,13.9,2.0,5,9028.0,3339
1193,13.9,1.0,3,9028.0,3339
1194,13.9,1.0,2,9028.0,3339
1195,13.9,2.0,3,9028.0,3898
1196,13.9,2.0,4,9028.0,3898
1197,13.9,3.0,4,9028.0,3898
1198,13.9,2.0,4,9028.0,3339
1199,13.9,2.0,3,9028.0,3339
1200,13.9,2.0,4,9028.0,3339
1201,13.9,2.0,3,9028.0,3339
1202,13.9,2.0,3,9028.0,3339
1203,13.9,2.0,3,9028.0,3339
1204,13.9,2.0,3,9028.0,3339
1205,13.9,4.0,4,9028.0,3339
1206,10.3,2.0,5,1651.0,7061
1207,10.3,2.0,4,1651.0,7061
1208,10.3,2.0,3,1651.0,7061
1209,10.3,1.0,2,1651.0,7061
1210,10.3,2.0,4,1651.0,7061
1211,10.3,1.0,5,1651.0,7061
1212,10.3,3.0,4,1651.0,7061
1213,10.3,1.0,2,1651.0,7061
1214,10.3,1.0,3,1651.0,7061
1215,10.3,1.0,3,1651.0,7061
1216,10.3,2.0,4,1651.0,7061
1217,10.3,2.0,3,1651.0,7061
1218,10.3,2.0,4,1651.0,7061
1219,10.3,2.0,4,1651.0,7061
1220,8.5,2.0,2,4898.0,5024
1221,8.5,2.0,3,4898.0,5024
1222,8.5,0.0,4,4898.0,5024
1223,8.5,1.0,3,4898.0,5024
1224,8.5,1.0,4,4898.0,5024
1225,8.5,2.0,3,4898.0,5024
1226,8.5,1.0,2,4898.0,5024
1227,8.5,1.0,2,4898.0,5024
1228,8.5,2.0,3,4898.0,5024
1229,8.5,2.0,3,4898.0,5024
1230,8.5,2.0,2,4898.0,5024
1231,8.5,2.0,3,4898.0,5024
1232,8.5,2.0,4,4898.0,5024
1233,8.5,2.0,3,4898.0,5024
1234,8.5,2.0,3,4898.0,5024
1235,8.5,1.0,3,4898.0,5024
1236,8.5,1.0,2,4898.0,5024
1237,8.5,1.0,2,4898.0,5024
1238,8.5,2.0,4,4898.0,5024
1239,8.5,2.0,3,4898.0,5024
1240,8.5,2.0,3,4898.0,5024
1241,8.5,2.0,3,4898.0,5024
1242,8.5,2.0,4,4898.0,5024
1243,8.5,1.0,3,4898.0,5024
1244,8.5,2.0,4,4898.0,5024
1245,8.5,2.0,4,4898.0,5024
1246,8.5,1.0,2,4898.0,5024
1247,8.5,2.0,4,4898.0,5024
1248,8.5,1.0,2,4898.0,5024
1249,8.5,2.0,4,4898.0,5024
1250,8.5,1.0,3,4898.0,5024
1251,7.7,1.0,1,8989.0,9669
1252,7.7,1.0,2,8989.0,9669
1253,7.7,1.0,2,8989.0,9669
1254,7.7,1.0,2,8989.0,9669
1255,7.7,1.0,1,8989.0,9669
1256,7.7,0.0,1,8989.0,9669
1257,7.7,1.0,3,8989.0,9669
1258,7.7,1.0,2,8989.0,10310
1259,7.7,2.0,2,8989.0,9669
1260,7.7,1.0,2,8989.0,9669
1261,7.7,1.0,1,8989.0,9669
1262,7.7,0.0,2,8989.0,9669
1263,7.7,2.0,2,8989.0,9669
1264,7.7,0.0,3,8989.0,9669
1265,7.7,1.0,2,8989.0,9669
1266,7.7,1.0,1,8989.0,9669
1267,7.7,0.0,2,8989.0,9669
1268,7.7,1.0,2,8989.0,9669
1269,7.7,1.0,3,8989.0,10310
1270,7.7,1.0,2,8989.0,10310
1271,7.7,0.0,4,8989.0,9669
1272,7.7,1.0,3,8989.0,9669
1273,7.7,1.0,3,8989.0,9669
1274,7.7,6.0,3,8989.0,9669
1275,7.7,0.0,2,8989.0,9669
1276,7.7,0.0,2,8989.0,9669
1277,7.7,1.0,2,8989.0,9669
1278,7.7,1.0,3,8989.0,9669
1279,7.7,1.0,2,8989.0,9669
1280,7.7,2.0,4,8989.0,9669
1281,7.7,1.0,2,8989.0,9669
1282,7.7,0.0,2,8989.0,9669
1283,7.7,1.0,2,8989.0,9669
1284,7.7,1.0,2,8989.0,9669
1285,7.7,1.0,2,8989.0,9669
1286,7.7,1.0,1,8989.0,9669
1287,7.7,1.0,1,8989.0,10310
1288,7.7,1.0,2,8989.0,10310
1289,7.7,0.0,2,8989.0,10310
1290,7.7,1.0,2,8989.0,10310
1291,7.7,1.0,2,8989.0,10310
1292,7.7,1.0,1,8989.0,10310
1293,7.7,1.0,2,8989.0,9669
1294,7.7,1.0,2,8989.0,9669
1295,7.7,1.0,2,8989.0,9669
1296,7.7,0.0,4,8989.0,9669
1297,7.7,1.0,1,8989.0,9669
1298,7.7,2.0,4,8989.0,9669
1299,7.7,1.0,2,8989.0,9669
1300,7.7,1.0,2,8989.0,9669
1301,7.7,0.0,2,8989.0,9669
1302,7.7,2.0,3,8989.0,9669
1303,7.7,2.0,3,8989.0,9669
1304,8.0,2.0,3,9264.0,6921
1305,8.0,1.0,2,9264.0,6921
1306,8.0,1.0,2,9264.0,6921
1307,8.0,3.0,3,9264.0,6921
1308,8.0,2.0,2,9264.0,6921
1309,8.0,2.0,3,9264.0,6921
1310,8.0,1.0,4,9264.0,7585
1311,8.0,1.0,2,9264.0,7585
1312,8.0,1.0,2,9264.0,7585
1313,8.0,2.0,3,9264.0,7585
1314,8.0,1.0,4,9264.0,7585
1315,8.0,1.0,3,9264.0,6921
1316,8.0,2.0,4,9264.0,6921
1317,8.0,2.0,4,9264.0,6921
1318,8.0,1.0,2,9264.0,6921
1319,8.0,3.0,2,9264.0,6921
1320,8.0,2.0,3,9264.0,6921
1321,8.0,6.0,5,9264.0,6921
1322,8.0,2.0,4,9264.0,6921
1323,8.0,2.0,6,9264.0,6921
1324,8.0,3.0,3,9264.0,6921
1325,8.0,1.0,4,9264.0,7585
1326,8.0,2.0,3,9264.0,6921
1327,8.0,2.0,4,9264.0,6921
1328,8.0,1.0,4,9264.0,6921
1329,8.0,2.0,2,9264.0,6921
1330,8.0,1.0,3,9264.0,6921
1331,8.0,1.0,3,9264.0,6921
1332,8.0,1.0,2,9264.0,6921
1333,8.0,1.0,3,9264.0,6921
1334,8.0,2.0,2,9264.0,6921
1335,8.0,2.0,3,9264.0,6921
1336,8.0,2.0,4,9264.0,6921
1337,8.0,1.0,2,9264.0,6921
1338,8.0,2.0,5,9264.0,6921
1339,8.0,1.0,1,9264.0,6921
1340,8.0,1.0,4,9264.0,6921
1341,8.0,1.0,2,9264.0,6921
1342,8.0,2.0,2,9264.0,6921
1343,8.0,1.0,3,9264.0,6921
1344,8.0,1.0,1,9264.0,6921
1345,8.0,2.0,2,9264.0,6921
1346,8.0,2.0,4,9264.0,6921
1347,8.0,2.0,2,9264.0,7585
1348,8.0,1.0,2,9264.0,7585
1349,8.0,1.0,3,9264.0,7585
1350,8.0,1.0,3,9264.0,6921
1351,8.0,1.0,2,9264.0,6921
1352,8.0,2.0,4,9264.0,6921
1353,8.0,1.0,4,9264.0,6921
1354,8.0,2.0,4,9264.0,6921
1355,8.0,1.0,2,9264.0,6921
1356,8.0,1.0,3,9264.0,6921
1357,8.0,1.0,2,9264.0,6921
1358,8.0,1.0,2,9264.0,6921
1359,8.0,1.0,2,9264.0,6921
1360,8.0,1.0,2,9264.0,7585
1361,8.0,3.0,4,9264.0,7585
1362,8.0,1.0,3,9264.0,6921
1363,8.0,0.0,3,9264.0,6921
1364,8.0,1.0,2,9264.0,6921
1365,8.0,1.0,2,9264.0,6921
1366,8.0,1.0,1,9264.0,6921
1367,8.0,1.0,3,9264.0,6921
1368,8.0,1.0,2,9264.0,6921
1369,8.0,1.0,2,9264.0,6921
1370,8.0,2.0,5,9264.0,6921
1371,8.0,3.0,3,9264.0,6921
1372,8.0,1.0,3,9264.0,6921
1373,8.0,2.0,3,9264.0,6921
1374,8.0,2.0,4,9264.0,6921
