,CouncilArea,Population Density,Rooms,Type,Price,Distance,Car,Landsize,Propertycount,Yearly Incidents Recorded
336,Banyule,2082.5,4,h,1362000.0,10.6,2.0,635.0,2890.0,7061
337,Banyule,2082.5,2,t,690000.0,10.6,1.0,110.0,2890.0,7391
338,Banyule,2082.5,3,h,1375000.0,10.6,1.0,639.0,2890.0,7391
339,Banyule,2082.5,3,h,1400000.0,10.6,1.0,827.0,2890.0,7061
340,Banyule,2082.5,2,u,475000.0,10.6,2.0,247.0,2890.0,7061
341,Banyule,2082.5,3,h,1030000.0,10.6,2.0,649.0,2890.0,7061
342,Banyule,2082.5,3,h,1455000.0,10.6,4.0,836.0,2890.0,7061
343,Banyule,2082.5,3,h,1125000.0,10.6,2.0,0.0,2890.0,7061
344,Banyule,2082.5,5,h,3850000.0,9.0,2.0,2064.0,1554.0,7061
345,Banyule,2082.5,3,h,1605000.0,9.0,1.0,624.0,1554.0,7061
346,Banyule,2082.5,2,u,470000.0,9.0,1.0,1473.0,1554.0,7061
347,Banyule,2082.5,3,h,2150000.0,9.0,2.0,1232.0,1554.0,7061
348,Banyule,2082.5,4,h,1740000.0,9.0,3.0,948.0,1554.0,7061
349,Banyule,2082.5,4,h,1660000.0,9.0,2.0,830.0,1554.0,7061
350,Banyule,2082.5,3,u,1260000.0,9.0,2.0,356.0,1554.0,7061
351,Banyule,2082.5,4,h,2200000.0,9.0,2.0,1004.0,1554.0,7061
352,Banyule,2082.5,2,u,485000.0,9.0,1.0,0.0,1554.0,7061
353,Banyule,2082.5,3,h,1651000.0,9.0,1.0,1073.0,1554.0,7061
354,Banyule,2082.5,4,h,1875000.0,9.0,2.0,583.0,1554.0,7061
355,Banyule,2082.5,5,h,1797000.0,9.0,3.0,826.0,1554.0,7061
356,Banyule,2082.5,3,t,1050000.0,9.0,1.0,180.0,1554.0,7061
357,Banyule,2082.5,1,u,405000.0,9.0,1.0,0.0,1554.0,7061
358,Banyule,2082.5,3,h,1110000.0,9.5,2.0,730.0,790.0,7391
359,Banyule,2082.5,3,h,894000.0,9.5,3.0,601.0,790.0,7391
360,Banyule,2082.5,4,h,1450000.0,10.6,2.0,952.0,2890.0,7391
361,Banyule,2082.5,3,h,1340000.0,10.6,0.0,600.0,2890.0,7391
362,Banyule,2082.5,2,t,630000.0,10.6,1.0,86.0,2890.0,7391
363,Banyule,2082.5,3,h,1271000.0,10.6,2.0,330.0,2890.0,7391
364,Banyule,2082.5,4,u,610000.0,10.6,2.0,152.0,2890.0,7391
365,Banyule,2082.5,2,h,910000.0,10.5,2.0,733.0,2947.0,7391
366,Banyule,2082.5,2,h,665000.0,10.5,1.0,263.0,2947.0,7391
367,Banyule,2082.5,3,t,575000.0,10.5,2.0,192.0,2947.0,7391
368,Banyule,2082.5,4,h,706000.0,10.5,2.0,374.0,2947.0,7391
369,Banyule,2082.5,2,h,780000.0,10.5,1.0,433.0,2947.0,7391
370,Banyule,2082.5,3,t,601000.0,10.5,2.0,200.0,2947.0,7391
371,Banyule,2082.5,3,h,805000.0,10.5,0.0,592.0,2947.0,7391
372,Banyule,2082.5,2,h,690000.0,10.5,0.0,563.0,2947.0,7391
373,Banyule,2082.5,2,h,682000.0,10.5,0.0,341.0,2947.0,7391
374,Banyule,2082.5,3,h,657000.0,10.5,1.0,317.0,2947.0,7391
375,Banyule,2082.5,3,u,630000.0,10.5,1.0,0.0,2947.0,7391
376,Banyule,2082.5,3,h,880000.0,9.4,2.0,689.0,2674.0,7391
377,Banyule,2082.5,3,h,687000.0,9.4,2.0,489.0,2674.0,7391
378,Banyule,2082.5,2,h,650000.0,9.4,2.0,465.0,2674.0,7391
379,Banyule,2082.5,3,h,855000.0,9.4,2.0,658.0,2674.0,7391
380,Banyule,2082.5,2,h,613000.0,9.4,0.0,391.0,2674.0,7391
381,Banyule,2082.5,3,h,640000.0,9.4,2.0,476.0,2674.0,7391
382,Banyule,2082.5,1,h,442000.0,9.4,0.0,290.0,2674.0,7391
383,Banyule,2082.5,3,h,810000.0,9.4,0.0,747.0,2674.0,7391
384,Banyule,2082.5,3,h,950000.0,9.4,3.0,695.0,2674.0,7391
385,Banyule,2082.5,4,h,725000.0,9.4,2.0,585.0,2674.0,7391
386,Banyule,2082.5,3,h,990000.0,7.9,2.0,377.0,5549.0,7391
387,Banyule,2082.5,4,h,1410000.0,7.9,1.0,449.0,5549.0,7391
388,Banyule,2082.5,3,h,970000.0,7.9,4.0,459.0,5549.0,7391
389,Banyule,2082.5,4,h,1650000.0,7.9,1.0,589.0,5549.0,7391
390,Banyule,2082.5,4,h,3020000.0,7.9,1.0,1250.0,5549.0,7391
391,Banyule,2082.5,5,h,1689000.0,7.9,2.0,633.0,5549.0,7391
392,Banyule,2082.5,2,h,690000.0,7.9,1.0,1465.0,5549.0,7391
393,Banyule,2082.5,3,h,1851000.0,7.9,2.0,618.0,5549.0,7391
394,Banyule,2082.5,3,u,1110000.0,7.9,1.0,366.0,5549.0,7391
395,Banyule,2082.5,3,t,1060000.0,7.9,0.0,219.0,5549.0,7391
396,Banyule,2082.5,2,h,2100000.0,9.0,2.0,1003.0,1554.0,7391
397,Banyule,2082.5,5,h,2325000.0,9.0,2.0,737.0,1554.0,7391
398,Banyule,2082.5,3,h,2400000.0,9.0,2.0,1132.0,1554.0,7391
399,Banyule,2082.5,3,h,1740000.0,9.0,2.0,792.0,1554.0,7391
400,Banyule,2082.5,4,h,1380000.0,11.4,2.0,607.0,3540.0,7391
401,Banyule,2082.5,4,h,1150000.0,11.4,2.0,672.0,3540.0,7391
402,Banyule,2082.5,4,h,1160000.0,11.4,2.0,613.0,3540.0,7391
403,Banyule,2082.5,2,u,615000.0,11.4,1.0,190.0,3540.0,7391
404,Banyule,2082.5,3,h,940000.0,11.4,2.0,581.0,3540.0,7391
405,Banyule,2082.5,3,h,810000.0,13.8,1.0,667.0,2698.0,7391
406,Banyule,2082.5,4,h,1140000.0,13.8,4.0,863.0,2698.0,7391
407,Banyule,2082.5,4,h,1003000.0,13.8,2.0,619.0,2698.0,7391
408,Banyule,2082.5,4,h,1155000.0,13.8,3.0,780.0,2698.0,7391
409,Banyule,2082.5,3,h,880000.0,14.9,4.0,555.0,2329.0,7391
410,Banyule,2082.5,5,h,826000.0,14.9,2.0,545.0,2329.0,7391
411,Banyule,2082.5,4,h,952000.0,14.9,2.0,729.0,2329.0,7391
412,Banyule,2082.5,3,h,677500.0,14.9,2.0,245.0,2329.0,7391
413,Banyule,2082.5,4,h,761000.0,14.9,2.0,696.0,2329.0,7391
414,Banyule,2082.5,3,h,715000.0,14.9,2.0,312.0,2329.0,7391
415,Banyule,2082.5,4,h,932500.0,14.9,2.0,585.0,2329.0,7391
416,Banyule,2082.5,3,h,895000.0,14.9,2.0,775.0,2329.0,7391
417,Banyule,2082.5,4,h,1750000.0,10.3,2.0,707.0,1651.0,7391
418,Banyule,2082.5,5,h,2710000.0,10.3,2.0,1001.0,1651.0,7391
419,Banyule,2082.5,3,h,721500.0,15.0,1.0,594.0,1369.0,7391
420,Banyule,2082.5,5,h,1060000.0,15.0,2.0,627.0,1369.0,7391
421,Banyule,2082.5,3,h,984000.0,15.0,2.0,552.0,1369.0,7391
422,Banyule,2082.5,3,h,840000.0,16.1,2.0,509.0,1390.0,7391
423,Banyule,2082.5,3,h,805000.0,12.1,2.0,669.0,10175.0,7391
424,Banyule,2082.5,3,h,682000.0,12.1,1.0,583.0,10175.0,7391
425,Banyule,2082.5,3,h,975000.0,18.0,0.0,841.0,6990.0,7391
426,Banyule,2082.5,3,h,805000.0,18.0,0.0,848.0,6990.0,7391
427,Banyule,2082.5,6,h,990000.0,16.1,2.0,562.0,8524.0,7391
428,Banyule,2082.5,2,u,695000.0,16.1,1.0,208.0,8524.0,7391
429,Banyule,2082.5,3,h,790000.0,8.8,1.0,458.0,2947.0,7391
430,Banyule,2082.5,2,h,780000.0,8.8,1.0,588.0,2947.0,7391
431,Banyule,2082.5,3,h,726500.0,8.8,0.0,593.0,2674.0,7391
432,Banyule,2082.5,3,h,710000.0,8.8,1.0,577.0,2674.0,7391
433,Banyule,2082.5,5,h,880000.0,14.6,2.0,725.0,1624.0,7391
434,Banyule,2082.5,3,h,655000.0,16.2,3.0,382.0,3891.0,7391
435,Banyule,2082.5,3,h,960000.0,16.2,1.0,1285.0,3891.0,7391
436,Banyule,2082.5,4,h,1115000.0,8.9,2.0,592.0,2698.0,7391
437,Banyule,2082.5,3,h,905000.0,8.9,2.0,331.0,2698.0,7391
438,Banyule,2082.5,2,u,637000.0,16.1,1.0,318.0,1390.0,7391
439,Banyule,2082.5,3,h,780000.0,12.1,1.0,546.0,10175.0,7391
440,Banyule,2082.5,2,u,750000.0,8.9,1.0,112.0,1651.0,7391
441,Banyule,2082.5,4,h,975000.0,18.0,2.0,1005.0,6990.0,7391
442,Banyule,2082.5,3,h,842000.0,18.0,1.0,960.0,6990.0,7391
443,Banyule,2082.5,3,h,817000.0,16.1,1.0,610.0,8524.0,7391
444,Banyule,2082.5,3,h,760000.0,16.1,3.0,570.0,8524.0,7391
445,Banyule,2082.5,3,h,885000.0,8.8,1.0,592.0,2947.0,7391
446,Banyule,2082.5,4,h,1350000.0,7.8,2.0,587.0,5549.0,7391
447,Banyule,2082.5,3,u,910000.0,7.8,1.0,0.0,5549.0,7391
448,Banyule,2082.5,3,h,1300000.0,7.8,2.0,334.0,5549.0,7391
449,Banyule,2082.5,3,h,2525000.0,7.8,1.0,805.0,1554.0,7391
450,Banyule,2082.5,2,u,535000.0,7.8,1.0,0.0,1554.0,7391
451,Banyule,2082.5,3,u,569000.0,16.2,2.0,280.0,3891.0,7391
452,Banyule,2082.5,2,u,675000.0,8.9,1.0,247.0,3540.0,7391
453,Banyule,2082.5,3,h,655000.0,14.5,1.0,253.0,1442.0,7391
454,Banyule,2082.5,5,h,1670000.0,12.7,2.0,617.0,1369.0,7391
455,Banyule,2082.5,2,h,710500.0,16.1,1.0,598.0,1390.0,7391
456,Banyule,2082.5,3,h,687000.0,12.1,3.0,559.0,10175.0,7391
457,Banyule,2082.5,3,h,680000.0,12.1,1.0,539.0,10175.0,7391
458,Banyule,2082.5,4,h,755000.0,12.1,2.0,300.0,10175.0,7391
459,Banyule,2082.5,3,h,2270000.0,8.9,2.0,1143.0,1651.0,7391
460,Banyule,2082.5,4,h,840000.0,18.0,2.0,903.0,6990.0,7391
461,Banyule,2082.5,4,h,1065000.0,18.0,2.0,816.0,6990.0,7391
462,Banyule,2082.5,4,h,977500.0,18.0,3.0,1004.0,6990.0,7391
463,Banyule,2082.5,3,t,755000.0,18.0,2.0,214.0,6990.0,7391
464,Banyule,2082.5,4,h,810000.0,18.0,2.0,838.0,6990.0,7391
465,Banyule,2082.5,4,h,861000.0,18.0,2.0,781.0,6990.0,7391
466,Banyule,2082.5,4,t,828000.0,8.9,2.0,264.0,2890.0,7391
467,Banyule,2082.5,4,h,1230000.0,8.9,2.0,630.0,2890.0,7391
468,Banyule,2082.5,3,h,590000.0,8.8,2.0,290.0,2947.0,7391
469,Banyule,2082.5,2,h,1853000.0,7.8,2.0,751.0,1554.0,7391
470,Banyule,2082.5,5,h,800000.0,14.6,2.0,864.0,1624.0,7391
471,Banyule,2082.5,3,h,940000.0,8.9,2.0,541.0,2698.0,7391
472,Banyule,2082.5,3,h,835000.0,14.5,1.0,447.0,2329.0,7391
473,Banyule,2082.5,3,h,1010000.0,14.5,2.0,700.0,2329.0,7391
474,Banyule,2082.5,3,h,830000.0,14.5,2.0,696.0,2329.0,7391
475,Banyule,2082.5,3,h,796000.0,12.1,2.0,534.0,10175.0,7391
476,Banyule,2082.5,4,h,769000.0,12.1,2.0,662.0,10175.0,7391
477,Banyule,2082.5,3,h,690000.0,12.1,2.0,513.0,10175.0,7391
478,Banyule,2082.5,3,h,967500.0,18.0,2.0,768.0,2346.0,7391
479,Banyule,2082.5,4,h,890000.0,18.0,2.0,786.0,2346.0,7391
480,Banyule,2082.5,5,h,1050000.0,16.1,3.0,616.0,8524.0,7391
481,Banyule,2082.5,3,h,1326000.0,16.1,2.0,1020.0,8524.0,7391
482,Banyule,2082.5,3,h,895000.0,16.1,2.0,1036.0,8524.0,7391
483,Banyule,2082.5,3,h,730000.0,16.1,2.0,563.0,8524.0,7391
484,Banyule,2082.5,5,h,880000.0,16.1,2.0,789.0,8524.0,7391
485,Banyule,2082.5,4,h,925000.0,16.1,2.0,1070.0,8524.0,7391
486,Banyule,2082.5,4,u,915000.0,8.9,2.0,419.0,2890.0,7391
487,Banyule,2082.5,3,t,781000.0,8.9,2.0,137.0,2890.0,7391
488,Banyule,2082.5,2,h,875000.0,8.8,3.0,671.0,2674.0,7391
489,Banyule,2082.5,4,h,2380000.0,7.8,2.0,778.0,5549.0,7391
490,Banyule,2082.5,3,h,1035000.0,7.8,2.0,585.0,5549.0,7391
491,Banyule,2082.5,3,t,975000.0,7.8,1.0,103.0,5549.0,7391
492,Banyule,2082.5,3,h,755000.0,16.2,2.0,848.0,3891.0,7391
493,Banyule,2082.5,3,h,825000.0,8.9,0.0,658.0,2698.0,7391
494,Banyule,2082.5,4,h,800000.0,14.5,3.0,777.0,1442.0,7391
495,Banyule,2082.5,3,h,852000.0,12.7,2.0,629.0,1369.0,7391
496,Banyule,2082.5,2,h,736500.0,8.8,1.0,271.0,790.0,7391
497,Banyule,2082.5,3,h,780000.0,8.8,2.0,680.0,790.0,7391
498,Banyule,2082.5,3,h,590000.0,16.1,2.0,392.0,1390.0,7391
499,Banyule,2082.5,3,h,714000.0,12.1,2.0,412.0,10175.0,7391
500,Banyule,2082.5,4,h,880000.0,12.1,2.0,520.0,10175.0,7391
501,Banyule,2082.5,3,h,1405000.0,12.1,2.0,639.0,10175.0,7391
502,Banyule,2082.5,6,h,855000.0,18.0,3.0,804.0,6990.0,7391
503,Banyule,2082.5,3,h,855000.0,18.0,1.0,654.0,6990.0,7391
504,Banyule,2082.5,4,h,895000.0,18.0,2.0,792.0,2346.0,7391
505,Banyule,2082.5,4,h,925000.0,18.0,2.0,796.0,2346.0,7391
506,Banyule,2082.5,3,h,740000.0,16.1,3.0,580.0,8524.0,7391
507,Banyule,2082.5,2,t,738000.0,8.9,2.0,154.0,2890.0,7391
508,Banyule,2082.5,3,t,715000.0,8.8,2.0,192.0,2947.0,7391
509,Banyule,2082.5,3,h,800000.0,8.8,0.0,583.0,2947.0,7391
510,Banyule,2082.5,2,t,680000.0,8.8,1.0,129.0,2947.0,7391
511,Banyule,2082.5,3,h,1010000.0,8.8,2.0,648.0,2947.0,7391
512,Banyule,2082.5,3,u,630000.0,8.8,1.0,277.0,2947.0,7391
513,Banyule,2082.5,3,h,605000.0,8.8,2.0,377.0,2674.0,7391
514,Banyule,2082.5,3,h,580000.0,8.8,2.0,429.0,2674.0,7391
515,Banyule,2082.5,2,u,444000.0,8.8,1.0,94.0,2674.0,7391
516,Banyule,2082.5,2,h,532000.0,8.8,1.0,220.0,2674.0,7391
517,Banyule,2082.5,3,h,1475000.0,7.8,2.0,424.0,5549.0,7391
518,Banyule,2082.5,3,h,1640000.0,7.8,2.0,617.0,1554.0,7391
519,Banyule,2082.5,2,u,650000.0,14.6,2.0,248.0,1624.0,7391
520,Banyule,2082.5,3,h,1130000.0,16.2,2.0,842.0,3891.0,7391
521,Banyule,2082.5,3,t,960000.0,16.2,2.0,397.0,3891.0,7391
522,Banyule,2082.5,4,h,1050000.0,16.2,1.0,973.0,3891.0,7391
523,Banyule,2082.5,3,h,900000.0,16.2,1.0,575.0,3891.0,7391
524,Banyule,2082.5,3,h,806000.0,16.2,0.0,396.0,3891.0,7391
525,Banyule,2082.5,3,h,1160000.0,16.2,1.0,1125.0,3891.0,7391
526,Banyule,2082.5,3,h,700000.0,16.2,3.0,615.0,3891.0,7391
527,Banyule,2082.5,4,h,980000.0,16.2,2.0,701.0,3891.0,7391
528,Banyule,2082.5,3,h,1100000.0,8.9,2.0,468.0,3540.0,7391
529,Banyule,2082.5,4,h,1185000.0,8.9,1.0,625.0,3540.0,7391
530,Banyule,2082.5,5,h,1387000.0,16.1,3.0,1348.0,915.0,7391
531,Banyule,2082.5,3,h,870000.0,8.9,2.0,291.0,2698.0,7391
532,Banyule,2082.5,4,h,710000.0,14.5,3.0,541.0,1442.0,7391
533,Banyule,2082.5,3,h,705000.0,14.5,1.0,538.0,1442.0,7391
534,Banyule,2082.5,3,h,730000.0,12.1,1.0,612.0,10175.0,7391
535,Banyule,2082.5,3,h,660000.0,12.1,2.0,582.0,10175.0,7391
536,Banyule,2082.5,3,h,1300000.0,8.9,2.0,615.0,1651.0,7391
537,Banyule,2082.5,3,h,655000.0,18.0,2.0,197.0,6990.0,7391
538,Banyule,2082.5,4,h,792000.0,18.0,2.0,836.0,2346.0,7391
539,Banyule,2082.5,3,h,866000.0,16.1,2.0,743.0,8524.0,7391
540,Banyule,2082.5,4,h,1028000.0,16.1,4.0,925.0,8524.0,7391
541,Banyule,2082.5,4,h,1430000.0,8.9,3.0,680.0,2890.0,7391
542,Banyule,2082.5,2,u,534000.0,8.9,1.0,2033.0,2890.0,7391
543,Banyule,2082.5,3,h,575500.0,8.8,1.0,436.0,2674.0,7391
544,Banyule,2082.5,3,h,600000.0,8.8,2.0,481.0,2674.0,7391
545,Banyule,2082.5,2,u,445000.0,8.8,1.0,94.0,2674.0,7391
546,Banyule,2082.5,5,h,2100000.0,7.8,2.0,740.0,5549.0,7391
547,Banyule,2082.5,3,h,1510000.0,7.8,2.0,670.0,5549.0,7391
548,Banyule,2082.5,3,u,880000.0,7.8,1.0,252.0,5549.0,7391
549,Banyule,2082.5,2,h,1320000.0,7.8,0.0,620.0,5549.0,7391
550,Banyule,2082.5,3,h,790000.0,14.5,2.0,527.0,1442.0,7391
551,Banyule,2082.5,4,h,743500.0,12.7,4.0,600.0,1369.0,7391
552,Banyule,2082.5,3,h,1006000.0,8.8,0.0,758.0,790.0,7391
553,Banyule,2082.5,3,h,830000.0,16.1,2.0,905.0,1390.0,7391
554,Banyule,2082.5,4,t,685000.0,12.1,1.0,287.0,10175.0,7391
555,Banyule,2082.5,3,h,685000.0,12.1,2.0,557.0,10175.0,7391
556,Banyule,2082.5,4,h,725000.0,12.1,2.0,542.0,10175.0,7391
557,Banyule,2082.5,2,t,505000.0,12.1,2.0,90.0,10175.0,7391
558,Banyule,2082.5,4,h,1300000.0,12.1,2.0,637.0,10175.0,7391
559,Banyule,2082.5,4,h,1253000.0,12.1,2.0,760.0,10175.0,7391
560,Banyule,2082.5,3,h,830000.0,18.0,1.0,817.0,6990.0,7391
561,Banyule,2082.5,4,h,762000.0,18.0,2.0,573.0,6990.0,7391
562,Banyule,2082.5,3,h,925000.0,18.0,2.0,1027.0,6990.0,7391
563,Banyule,2082.5,3,h,900000.0,18.0,2.0,812.0,2346.0,7391
564,Banyule,2082.5,3,h,714000.0,16.1,1.0,594.0,8524.0,7391
565,Banyule,2082.5,3,h,815000.0,16.1,2.0,609.0,8524.0,7391
566,Banyule,2082.5,2,u,450000.0,8.9,0.0,2020.0,2890.0,7391
567,Banyule,2082.5,3,h,1250000.0,8.9,0.0,668.0,2890.0,7391
568,Banyule,2082.5,2,h,650000.0,8.8,0.0,683.0,2947.0,7391
569,Banyule,2082.5,3,h,680000.0,8.8,0.0,544.0,2947.0,7391
570,Banyule,2082.5,4,h,1645000.0,8.8,4.0,596.0,2947.0,7391
571,Banyule,2082.5,3,u,720000.0,8.8,1.0,146.0,2947.0,7391
572,Banyule,2082.5,3,h,697500.0,8.8,1.0,430.0,2947.0,7391
573,Banyule,2082.5,3,h,810000.0,8.8,3.0,619.0,2947.0,7391
574,Banyule,2082.5,2,u,463000.0,8.8,1.0,90.0,2674.0,7391
575,Banyule,2082.5,2,h,2400000.0,7.8,0.0,1110.0,5549.0,7391
576,Banyule,2082.5,3,h,950000.0,7.8,2.0,360.0,5549.0,7391
577,Banyule,2082.5,2,u,420000.0,14.6,1.0,119.0,1624.0,7391
578,Banyule,2082.5,3,h,881100.0,16.2,4.0,786.0,3891.0,7391
579,Banyule,2082.5,3,h,1400000.0,8.9,2.0,697.0,3540.0,7391
580,Banyule,2082.5,5,h,1170000.0,8.9,3.0,694.0,3540.0,7391
581,Banyule,2082.5,4,h,1295000.0,8.9,2.0,702.0,2698.0,7391
582,Banyule,2082.5,4,h,788800.0,14.5,4.0,631.0,2329.0,7391
583,Banyule,2082.5,3,h,900000.0,14.5,2.0,280.0,2329.0,7391
584,Banyule,2082.5,3,h,700000.0,14.5,1.0,530.0,2329.0,7391
585,Banyule,2082.5,10,h,900000.0,12.1,2.0,313.0,10175.0,7391
586,Banyule,2082.5,3,h,710000.0,12.1,1.0,540.0,10175.0,7391
587,Banyule,2082.5,3,h,1440000.0,8.9,2.0,598.0,1651.0,7391
588,Banyule,2082.5,2,u,540000.0,18.0,1.0,132.0,6990.0,7391
589,Banyule,2082.5,4,h,1054000.0,18.0,2.0,791.0,6990.0,7391
590,Banyule,2082.5,2,u,610000.0,16.1,1.0,168.0,8524.0,7391
591,Banyule,2082.5,3,h,690000.0,16.1,1.0,540.0,8524.0,7391
592,Banyule,2082.5,2,u,585000.0,16.1,1.0,240.0,8524.0,7391
593,Banyule,2082.5,3,h,800000.0,16.1,2.0,668.0,8524.0,7391
594,Banyule,2082.5,4,h,800000.0,16.1,2.0,626.0,8524.0,7391
595,Banyule,2082.5,3,h,896000.0,16.1,1.0,653.0,8524.0,7391
596,Banyule,2082.5,3,h,1010000.0,16.1,2.0,582.0,8524.0,7391
597,Banyule,2082.5,2,t,650000.0,8.8,1.0,140.0,2947.0,7391
598,Banyule,2082.5,2,h,580000.0,8.8,2.0,498.0,2674.0,7391
599,Banyule,2082.5,2,h,820000.0,8.8,1.0,721.0,2674.0,7391
600,Banyule,2082.5,2,h,1601000.0,7.8,2.0,697.0,1554.0,7391
601,Banyule,2082.5,3,t,820000.0,16.2,2.0,260.0,3891.0,7391
602,Banyule,2082.5,3,h,1301000.0,16.2,2.0,636.0,3891.0,7391
603,Banyule,2082.5,2,h,1310000.0,8.9,1.0,1313.0,3540.0,7391
604,Banyule,2082.5,2,h,855000.0,8.9,1.0,562.0,3540.0,7391
605,Banyule,2082.5,3,h,805000.0,16.1,0.0,930.0,915.0,7391
606,Banyule,2082.5,2,u,604000.0,14.5,1.0,151.0,2329.0,7391
607,Banyule,2082.5,2,u,655000.0,14.5,1.0,298.0,2329.0,7391
608,Banyule,2082.5,3,h,740000.0,14.5,2.0,909.0,1442.0,7391
609,Banyule,2082.5,2,h,906000.0,8.8,1.0,617.0,790.0,7391
610,Banyule,2082.5,4,h,800000.0,12.1,1.0,535.0,10175.0,7391
611,Banyule,2082.5,5,h,999000.0,12.1,2.0,627.0,10175.0,7391
612,Banyule,2082.5,3,h,680000.0,12.1,3.0,539.0,10175.0,7391
613,Banyule,2082.5,3,t,751000.0,18.0,2.0,247.0,6990.0,7391
614,Banyule,2082.5,3,h,725000.0,16.1,2.0,672.0,8524.0,7391
615,Banyule,2082.5,3,h,1515000.0,8.9,3.0,827.0,2890.0,7391
616,Banyule,2082.5,2,h,735000.0,8.8,4.0,600.0,2674.0,7391
617,Banyule,2082.5,4,h,590000.0,8.8,2.0,409.0,2674.0,7391
618,Banyule,2082.5,2,t,880000.0,7.8,2.0,229.0,5549.0,7391
619,Banyule,2082.5,4,t,985000.0,7.8,2.0,181.0,5549.0,7391
620,Banyule,2082.5,3,h,830000.0,14.5,1.0,598.0,2329.0,7391
621,Banyule,2082.5,3,h,710000.0,14.5,2.0,600.0,1442.0,7391
622,Banyule,2082.5,3,h,850000.0,14.5,2.0,766.0,1442.0,7391
623,Banyule,2082.5,4,h,3300000.0,8.9,3.0,1783.0,1651.0,7391
624,Banyule,2082.5,4,h,850000.0,18.0,2.0,688.0,2346.0,7391
625,Banyule,2082.5,4,h,920000.0,18.0,2.0,1503.0,2346.0,7391
626,Banyule,2082.5,5,h,850000.0,18.0,1.0,813.0,2346.0,7391
627,Banyule,2082.5,4,h,770000.0,16.1,2.0,789.0,8524.0,7391
628,Banyule,2082.5,4,h,887500.0,16.1,2.0,737.0,8524.0,7391
629,Banyule,2082.5,4,h,900000.0,16.1,1.0,807.0,8524.0,7391
630,Banyule,2082.5,3,t,835000.0,8.9,2.0,161.0,2890.0,7391
631,Banyule,2082.5,4,h,2250000.0,7.8,2.0,1011.0,5549.0,7391
632,Banyule,2082.5,4,h,2530000.0,7.8,0.0,637.0,5549.0,7391
633,Banyule,2082.5,4,h,1129000.0,14.6,2.0,792.0,1624.0,7391
634,Banyule,2082.5,2,u,686000.0,14.5,1.0,169.0,2329.0,7391
635,Banyule,2082.5,4,h,755000.0,14.5,2.0,613.0,1442.0,7391
636,Banyule,2082.5,2,u,610000.0,16.1,1.0,180.0,1390.0,7391
637,Banyule,2082.5,3,h,680000.0,12.1,2.0,532.0,10175.0,7391
638,Banyule,2082.5,3,h,814000.0,12.1,2.0,542.0,10175.0,7391
639,Banyule,2082.5,3,h,715000.0,12.1,1.0,541.0,10175.0,7391
640,Banyule,2082.5,3,h,881017.0,18.0,2.0,662.0,2346.0,7391
641,Banyule,2082.5,3,h,700000.0,16.1,2.0,676.0,8524.0,7391
642,Banyule,2082.5,4,h,758000.0,12.1,2.0,331.0,10175.0,7391
643,Banyule,2082.5,2,u,566000.0,18.0,1.0,845.0,6990.0,7391
644,Banyule,2082.5,4,h,950000.0,18.0,2.0,651.0,2346.0,7391
645,Banyule,2082.5,5,h,1000000.0,16.1,2.0,900.0,8524.0,7391
646,Banyule,2082.5,3,h,811000.0,8.8,1.0,586.0,2947.0,7391
647,Banyule,2082.5,3,h,1535000.0,7.8,1.0,697.0,1554.0,7391
648,Banyule,2082.5,4,h,1800000.0,8.9,2.0,635.0,3540.0,7391
649,Banyule,2082.5,5,h,1505000.0,12.1,2.0,659.0,10175.0,7391
650,Banyule,2082.5,4,h,730000.0,12.1,2.0,538.0,10175.0,7391
651,Banyule,2082.5,4,h,1085000.0,18.0,2.0,782.0,6990.0,7391
652,Banyule,2082.5,3,h,915000.0,18.0,2.0,795.0,6990.0,7391
653,Banyule,2082.5,4,h,890000.0,18.0,2.0,1010.0,6990.0,7391
654,Banyule,2082.5,3,h,922000.0,16.1,2.0,587.0,8524.0,7391
655,Banyule,2082.5,4,h,865000.0,16.1,2.0,734.0,8524.0,7391
656,Banyule,2082.5,3,h,846000.0,8.8,2.0,605.0,2674.0,7391
657,Banyule,2082.5,4,h,940000.0,16.2,2.0,870.0,3891.0,7391
658,Banyule,2082.5,4,h,1365000.0,8.9,2.0,687.0,3540.0,7391
659,Banyule,2082.5,4,h,1775000.0,8.9,2.0,1240.0,3540.0,7391
660,Banyule,2082.5,3,h,1009000.0,8.9,2.0,663.0,2698.0,7391
661,Banyule,2082.5,3,h,792000.0,14.5,2.0,571.0,2329.0,7391
662,Banyule,2082.5,4,h,920000.0,14.5,2.0,966.0,1442.0,7391
663,Banyule,2082.5,2,t,625000.0,16.1,1.0,189.0,1390.0,7391
664,Banyule,2082.5,3,h,1234000.0,12.1,2.0,896.0,10175.0,7391
665,Banyule,2082.5,3,h,1925000.0,8.9,2.0,780.0,1651.0,7391
666,Banyule,2082.5,3,h,810000.0,18.0,2.0,868.0,6990.0,7391
667,Banyule,2082.5,6,h,1115000.0,18.0,4.0,966.0,2346.0,7391
668,Banyule,2082.5,3,h,756000.0,16.2,2.0,204.0,3891.0,7391
669,Banyule,2082.5,4,h,1612000.0,8.9,2.0,1113.0,2698.0,7391
670,Banyule,2082.5,4,h,900000.0,14.5,1.0,670.0,2329.0,7391
671,Banyule,2082.5,4,h,1025000.0,12.7,2.0,585.0,1369.0,7391
672,Banyule,2082.5,3,h,745000.0,12.1,2.0,586.0,10175.0,7391
