,Rooms,Type,Distance,Bedroom2,Car,Landsize,Propertycount
515,2,h,12.2,2.0,2.0,695.0,2894.0
516,4,h,12.2,4.0,3.0,675.0,2894.0
517,4,h,12.2,2.0,2.0,621.0,2894.0
518,3,h,12.2,3.0,2.0,723.0,2894.0
519,2,t,12.2,2.0,2.0,367.0,2894.0
520,3,h,12.2,3.0,4.0,400.0,2894.0
521,4,h,12.2,4.0,1.0,724.0,2894.0
522,4,h,12.2,4.0,2.0,526.0,2894.0
523,3,h,12.2,3.0,1.0,792.0,2894.0
524,4,h,12.2,3.0,2.0,803.0,2894.0
525,3,h,12.2,3.0,2.0,981.0,2894.0
526,3,h,12.2,3.0,1.0,768.0,2894.0
527,4,h,12.2,4.0,2.0,724.0,2894.0
528,2,u,12.2,2.0,1.0,216.0,2894.0
529,3,h,12.2,3.0,3.0,782.0,2894.0
530,3,h,12.2,3.0,2.0,785.0,2894.0
531,4,h,12.2,4.0,1.0,593.0,2894.0
532,3,h,12.2,2.0,2.0,772.0,2894.0
533,5,h,12.2,5.0,2.0,585.0,2894.0
534,4,h,12.2,4.0,2.0,787.0,2894.0
535,2,u,12.2,2.0,1.0,153.0,2894.0
536,3,u,12.2,3.0,2.0,353.0,2894.0
537,2,u,12.2,2.0,1.0,72.0,2894.0
538,4,h,12.2,4.0,2.0,743.0,2894.0
539,3,h,12.2,3.0,1.0,706.0,2894.0
540,3,h,12.2,3.0,1.0,557.0,2894.0
541,4,h,12.2,4.0,2.0,766.0,2894.0
542,3,h,12.2,3.0,2.0,731.0,2894.0
543,2,u,12.2,2.0,2.0,192.0,2894.0
544,4,h,12.2,4.0,1.0,727.0,2894.0
545,2,h,12.2,2.0,1.0,586.0,2894.0
546,3,h,12.2,3.0,1.0,760.0,2894.0
547,3,h,12.2,3.0,1.0,320.0,2894.0
548,3,t,12.2,3.0,2.0,256.0,2894.0
549,4,h,12.2,4.0,2.0,780.0,2894.0
550,4,h,12.2,3.0,2.0,717.0,2894.0
551,5,h,12.2,4.0,2.0,579.0,2894.0
552,3,h,12.2,3.0,2.0,839.0,2894.0
553,3,h,12.2,3.0,1.0,779.0,2894.0
554,3,t,12.2,2.0,2.0,212.0,2894.0
555,3,h,12.2,3.0,4.0,677.0,2894.0
556,3,h,10.5,3.0,1.0,593.0,4502.0
557,3,h,10.5,3.0,1.0,0.0,4502.0
558,3,t,10.5,3.0,1.0,557.0,4502.0
559,4,h,10.5,4.0,2.0,705.0,4502.0
560,3,h,10.5,3.0,2.0,542.0,4502.0
561,4,h,10.5,4.0,1.0,350.0,4502.0
562,4,h,10.5,3.0,2.0,569.0,4502.0
563,3,h,10.5,3.0,2.0,671.0,4502.0
564,4,h,10.5,4.0,4.0,673.0,4502.0
565,3,h,10.5,2.0,2.0,571.0,4502.0
566,3,h,10.5,3.0,1.0,585.0,4502.0
567,3,h,10.5,3.0,2.0,570.0,4502.0
568,3,h,10.5,3.0,2.0,600.0,4502.0
569,4,h,10.5,4.0,2.0,789.0,4502.0
570,3,h,10.5,3.0,1.0,529.0,4502.0
571,3,h,10.5,3.0,1.0,550.0,4502.0
572,3,t,10.5,3.0,2.0,339.0,4502.0
573,4,h,10.5,4.0,3.0,761.0,4502.0
574,3,h,10.5,3.0,3.0,595.0,4502.0
575,4,h,10.5,4.0,3.0,1801.0,4502.0
576,2,t,10.5,2.0,1.0,136.0,4502.0
577,3,h,10.5,3.0,1.0,585.0,4502.0
578,3,h,10.5,3.0,1.0,580.0,4502.0
579,3,h,10.5,3.0,3.0,574.0,4502.0
580,3,h,10.5,3.0,4.0,606.0,4502.0
581,3,u,10.5,3.0,1.0,289.0,4502.0
582,3,h,10.5,3.0,1.0,177.0,4502.0
583,3,h,10.5,3.0,2.0,649.0,4502.0
584,3,h,10.5,3.0,3.0,704.0,4502.0
585,3,h,10.5,3.0,2.0,322.0,4502.0
586,2,u,10.5,2.0,1.0,263.0,4502.0
587,3,h,10.5,3.0,2.0,766.0,4502.0
588,5,h,10.5,5.0,4.0,574.0,4502.0
589,3,h,10.5,3.0,1.0,581.0,4502.0
590,4,h,10.5,4.0,2.0,873.0,4502.0
591,3,h,10.5,3.0,1.0,586.0,4502.0
592,3,h,10.5,3.0,2.0,588.0,4502.0
593,2,h,10.5,2.0,1.0,220.0,4502.0
594,4,h,10.5,4.0,2.0,554.0,4502.0
595,3,u,10.5,3.0,1.0,260.0,4502.0
596,2,t,10.5,2.0,2.0,158.0,4502.0
597,3,h,10.5,3.0,2.0,705.0,4502.0
598,3,h,10.5,3.0,3.0,812.0,4502.0
599,3,h,10.5,3.0,8.0,585.0,4502.0
600,3,h,10.5,3.0,1.0,597.0,4502.0
601,4,h,10.5,4.0,2.0,589.0,4502.0
602,2,u,10.5,2.0,1.0,0.0,4502.0
603,4,h,10.5,4.0,2.0,570.0,4502.0
604,4,h,10.5,4.0,0.0,569.0,4502.0
605,3,h,10.5,3.0,2.0,593.0,4502.0
606,4,h,10.5,4.0,4.0,585.0,4502.0
607,3,h,10.5,3.0,1.0,549.0,4502.0
608,3,h,10.5,4.0,1.0,582.0,4502.0
609,3,h,10.5,3.0,1.0,590.0,4502.0
610,3,h,10.5,3.0,3.0,638.0,4502.0
611,3,h,10.5,3.0,2.0,607.0,4502.0
612,4,h,6.6,3.0,1.0,244.0,2952.0
613,2,u,6.6,2.0,2.0,0.0,2952.0
614,3,h,6.6,3.0,1.0,304.0,2952.0
615,1,u,6.6,1.0,1.0,0.0,2952.0
616,2,t,6.6,2.0,2.0,114.0,2952.0
617,3,h,6.6,3.0,1.0,196.0,2952.0
618,2,u,6.6,2.0,1.0,0.0,2952.0
619,2,u,6.6,2.0,1.0,0.0,2952.0
620,2,u,6.6,2.0,0.0,0.0,2952.0
621,2,u,6.6,2.0,1.0,0.0,2952.0
622,2,t,6.6,2.0,1.0,0.0,2952.0
623,3,h,6.6,3.0,1.0,178.0,2952.0
624,2,u,6.6,2.0,1.0,0.0,2952.0
625,2,u,6.6,2.0,1.0,0.0,2952.0
626,2,u,6.6,2.0,1.0,0.0,2952.0
627,2,h,6.6,2.0,0.0,159.0,2952.0
628,3,h,6.6,3.0,2.0,339.0,2952.0
629,3,h,6.6,3.0,2.0,232.0,2952.0
630,2,u,6.6,2.0,1.0,483.0,2952.0
631,3,h,6.6,3.0,1.0,157.0,2952.0
632,1,u,6.6,1.0,0.0,0.0,2952.0
633,2,u,6.6,2.0,0.0,0.0,2952.0
634,3,t,9.7,3.0,2.0,348.0,5682.0
635,2,h,9.7,2.0,1.0,659.0,5682.0
636,4,h,9.7,4.0,2.0,715.0,5682.0
637,2,t,9.7,2.0,1.0,208.0,5682.0
638,3,u,9.7,3.0,2.0,206.0,5682.0
639,5,h,9.7,5.0,2.0,715.0,5682.0
640,4,h,9.7,4.0,2.0,744.0,5682.0
641,3,h,9.7,3.0,2.0,651.0,5682.0
642,5,h,9.7,5.0,2.0,651.0,5682.0
643,2,u,9.7,2.0,1.0,122.0,5682.0
644,6,h,9.7,6.0,7.0,2051.0,5682.0
645,2,h,9.7,2.0,2.0,0.0,5682.0
646,5,h,9.7,5.0,2.0,600.0,5682.0
647,4,h,9.7,4.0,4.0,647.0,5682.0
648,2,u,9.7,2.0,1.0,206.0,5682.0
649,3,h,9.7,3.0,2.0,175.0,5682.0
650,3,h,9.7,3.0,1.0,853.0,5682.0
651,5,h,9.7,5.0,2.0,678.0,5682.0
652,4,h,9.7,4.0,2.0,342.0,5682.0
653,2,u,9.7,2.0,1.0,0.0,5682.0
654,3,h,9.7,3.0,2.0,308.0,5682.0
655,2,h,9.7,3.0,1.0,1015.0,5682.0
656,2,h,9.7,2.0,1.0,954.0,5682.0
657,4,h,9.7,4.0,2.0,635.0,5682.0
658,2,u,9.7,3.0,1.0,209.0,5682.0
659,3,h,9.7,3.0,1.0,188.0,5682.0
660,4,h,9.7,4.0,2.0,664.0,5682.0
661,2,h,9.7,2.0,1.0,0.0,5682.0
662,3,h,9.7,3.0,2.0,699.0,5682.0
663,2,h,9.7,2.0,2.0,589.0,5682.0
664,4,h,9.7,3.0,2.0,577.0,5682.0
665,2,u,9.7,2.0,1.0,0.0,5682.0
666,2,u,9.7,2.0,1.0,0.0,5682.0
667,1,h,9.7,1.0,1.0,740.0,5682.0
668,3,h,9.7,3.0,2.0,599.0,5682.0
669,3,h,9.7,3.0,2.0,281.0,5682.0
670,4,h,9.7,4.0,2.0,453.0,5682.0
671,2,t,9.7,2.0,1.0,121.0,5682.0
672,4,h,9.7,4.0,4.0,1148.0,5682.0
673,3,t,9.7,3.0,2.0,219.0,5682.0
674,5,h,9.7,5.0,2.0,678.0,5682.0
675,5,h,9.7,5.0,2.0,642.0,5682.0
676,4,t,9.7,4.0,2.0,241.0,5682.0
677,4,h,9.7,4.0,4.0,935.0,5682.0
678,2,u,9.7,2.0,1.0,115.0,5682.0
679,2,t,9.7,2.0,1.0,104.0,5682.0
680,4,h,9.7,4.0,2.0,746.0,5682.0
681,3,h,9.7,3.0,2.0,649.0,5682.0
682,2,h,9.7,2.0,2.0,344.0,5682.0
683,3,h,9.7,3.0,4.0,671.0,5682.0
684,4,h,9.7,4.0,2.0,674.0,5682.0
685,2,u,9.7,2.0,0.0,0.0,5682.0
686,3,h,9.7,3.0,0.0,777.0,5682.0
687,5,h,9.7,5.0,2.0,611.0,5682.0
688,2,u,9.7,2.0,1.0,0.0,5682.0
689,4,h,9.7,3.0,2.0,832.0,5682.0
690,2,u,9.7,2.0,2.0,231.0,5682.0
691,3,h,9.7,3.0,2.0,380.0,5682.0
692,4,h,9.7,3.0,1.0,797.0,5682.0
693,3,t,9.7,3.0,2.0,306.0,5682.0
694,3,h,9.7,3.0,2.0,651.0,5682.0
695,3,h,9.7,3.0,2.0,610.0,5682.0
696,3,h,9.7,3.0,2.0,697.0,5682.0
697,2,u,9.7,2.0,1.0,87.0,5682.0
698,4,h,9.7,4.0,2.0,743.0,5682.0
699,3,h,9.7,3.0,2.0,1315.0,5682.0
700,5,h,9.7,5.0,3.0,674.0,5682.0
701,5,h,9.7,5.0,2.0,671.0,5682.0
702,5,h,9.7,5.0,4.0,739.0,5682.0
703,5,h,9.7,5.0,3.0,683.0,5682.0
704,4,h,9.7,4.0,3.0,675.0,5682.0
705,4,h,9.7,4.0,2.0,752.0,5682.0
706,2,u,9.7,2.0,1.0,213.0,5682.0
707,2,u,9.7,2.0,1.0,0.0,5682.0
708,4,h,9.7,4.0,2.0,596.0,5682.0
709,4,h,9.7,3.0,2.0,929.0,5682.0
710,4,h,9.7,4.0,2.0,1007.0,5682.0
711,5,h,9.7,4.0,2.0,674.0,5682.0
712,2,u,9.7,2.0,1.0,0.0,5682.0
713,4,h,9.7,4.0,2.0,583.0,5682.0
714,5,h,9.7,5.0,3.0,1205.0,5682.0
715,4,h,9.7,4.0,1.0,685.0,5682.0
716,2,u,9.7,2.0,1.0,0.0,5682.0
717,5,h,9.7,5.0,2.0,584.0,5682.0
718,2,t,9.7,2.0,2.0,297.0,5682.0
719,4,h,9.7,4.0,5.0,655.0,5682.0
720,4,h,9.7,4.0,1.0,842.0,5682.0
721,5,h,9.7,5.0,4.0,1468.0,5682.0
722,3,t,9.7,3.0,2.0,190.0,5682.0
723,4,h,9.7,4.0,2.0,662.0,5682.0
724,5,h,9.7,4.0,2.0,925.0,5682.0
725,5,h,9.7,5.0,3.0,807.0,5682.0
726,4,h,9.7,3.0,2.0,739.0,5682.0
727,4,h,9.7,4.0,1.0,665.0,5682.0
728,2,u,9.7,2.0,1.0,134.0,5682.0
729,4,h,9.7,4.0,2.0,722.0,5682.0
730,3,h,9.7,3.0,1.0,706.0,5682.0
731,2,u,9.7,2.0,1.0,207.0,5682.0
732,3,h,9.7,3.0,3.0,613.0,5682.0
733,4,h,9.7,4.0,3.0,681.0,5682.0
734,5,h,9.7,5.0,3.0,1437.0,5682.0
735,3,t,9.7,3.0,1.0,259.0,5682.0
736,5,h,9.7,5.0,2.0,715.0,5682.0
737,3,h,9.7,4.0,2.0,650.0,5682.0
738,5,h,9.7,4.0,2.0,981.0,5682.0
739,3,h,9.7,2.0,2.0,844.0,5682.0
740,2,u,9.7,2.0,1.0,130.0,5682.0
741,3,h,9.7,3.0,2.0,868.0,5682.0
742,5,h,9.7,5.0,6.0,0.0,5682.0
743,3,h,9.7,3.0,2.0,404.0,5682.0
744,3,h,9.7,3.0,1.0,607.0,5682.0
745,5,h,9.7,6.0,4.0,876.0,5682.0
746,4,h,9.7,3.0,1.0,672.0,5682.0
747,2,h,9.7,2.0,0.0,1611.0,5682.0
748,3,t,9.2,3.0,2.0,260.0,7809.0
749,3,h,9.2,3.0,1.0,778.0,7809.0
750,4,h,9.2,4.0,3.0,1135.0,7809.0
751,2,h,9.2,2.0,1.0,253.0,7809.0
752,7,h,9.2,7.0,0.0,942.0,7809.0
753,4,h,9.2,4.0,2.0,647.0,7809.0
754,5,h,9.2,5.0,2.0,760.0,7809.0
755,4,h,9.2,4.0,2.0,642.0,7809.0
756,3,h,9.2,3.0,2.0,888.0,7809.0
757,5,h,9.2,5.0,1.0,734.0,7809.0
758,3,h,9.2,3.0,2.0,652.0,7809.0
759,4,h,9.2,4.0,2.0,750.0,7809.0
760,3,h,9.2,3.0,1.0,347.0,7809.0
761,7,h,9.2,7.0,2.0,683.0,7809.0
762,3,h,9.2,3.0,3.0,772.0,7809.0
763,4,h,9.2,4.0,2.0,673.0,7809.0
764,3,h,9.2,3.0,2.0,665.0,7809.0
765,4,h,9.2,4.0,2.0,772.0,7809.0
766,4,h,9.2,4.0,3.0,736.0,7809.0
767,4,h,9.2,4.0,4.0,847.0,7809.0
768,4,h,9.2,3.0,4.0,1082.0,7809.0
769,4,h,9.2,4.0,1.0,546.0,7809.0
770,3,h,9.2,4.0,2.0,709.0,7809.0
771,5,h,9.2,3.0,2.0,886.0,7809.0
772,4,h,9.2,4.0,3.0,667.0,7809.0
773,3,t,9.2,3.0,1.0,207.0,7809.0
774,4,h,9.2,4.0,2.0,729.0,7809.0
775,3,h,9.2,3.0,2.0,650.0,7809.0
776,3,h,9.2,3.0,2.0,645.0,7809.0
777,6,h,9.2,4.0,2.0,724.0,7809.0
778,4,h,9.2,4.0,2.0,998.0,7809.0
779,4,h,9.2,4.0,2.0,662.0,7809.0
780,4,h,9.2,4.0,2.0,510.0,7809.0
781,2,h,9.2,2.0,1.0,230.0,7809.0
782,4,h,9.2,3.0,2.0,610.0,7809.0
783,4,t,9.2,4.0,1.0,283.0,7809.0
784,5,h,9.2,5.0,2.0,705.0,7809.0
785,4,h,9.2,4.0,2.0,619.0,7809.0
786,5,h,9.2,5.0,2.0,720.0,7809.0
787,3,h,9.2,3.0,2.0,992.0,7809.0
788,4,h,9.2,4.0,2.0,714.0,7809.0
789,4,h,9.2,4.0,2.0,1274.0,7809.0
790,3,u,9.2,3.0,2.0,244.0,7809.0
791,5,h,9.2,4.0,2.0,624.0,7809.0
792,3,h,9.2,3.0,2.0,635.0,7809.0
793,4,h,9.2,4.0,1.0,847.0,7809.0
794,4,h,9.2,4.0,2.0,610.0,7809.0
795,4,h,9.2,4.0,2.0,657.0,7809.0
796,4,h,9.2,3.0,1.0,517.0,7809.0
797,4,h,9.2,4.0,2.0,715.0,7809.0
798,4,h,9.2,4.0,4.0,587.0,7809.0
799,4,h,9.2,4.0,2.0,1070.0,7809.0
800,2,h,9.2,2.0,1.0,694.0,7809.0
801,2,t,9.2,2.0,2.0,204.0,7809.0
802,3,u,9.2,3.0,2.0,345.0,7809.0
803,4,h,9.2,4.0,2.0,689.0,7809.0
804,5,h,9.2,3.0,1.0,800.0,7809.0
805,5,h,9.2,5.0,2.0,900.0,7809.0
806,4,h,9.2,4.0,2.0,815.0,7809.0
807,4,h,9.2,4.0,1.0,1088.0,7809.0
808,5,h,9.2,5.0,1.0,1138.0,7809.0
809,3,h,9.2,3.0,2.0,464.0,7809.0
810,3,h,9.2,3.0,3.0,763.0,7809.0
811,3,h,9.2,2.0,2.0,854.0,7809.0
812,3,h,9.2,3.0,1.0,542.0,7809.0
813,3,h,9.2,3.0,1.0,310.0,7809.0
814,5,h,9.2,5.0,2.0,643.0,7809.0
815,7,h,9.2,5.0,3.0,637.0,7809.0
816,4,h,9.2,3.0,2.0,665.0,7809.0
817,3,h,9.2,3.0,1.0,612.0,7809.0
818,5,h,9.2,5.0,2.0,710.0,7809.0
819,5,h,9.2,5.0,2.0,1002.0,7809.0
820,3,h,9.2,3.0,4.0,605.0,7809.0
821,4,h,9.2,4.0,2.0,879.0,7809.0
822,4,h,9.2,4.0,2.0,1247.0,7809.0
823,3,h,9.2,3.0,1.0,722.0,7809.0
824,3,h,9.2,3.0,2.0,696.0,7809.0
825,4,h,9.2,4.0,2.0,1040.0,7809.0
826,3,h,9.2,3.0,2.0,234.0,7809.0
827,4,h,9.2,4.0,2.0,1235.0,7809.0
828,5,h,9.2,5.0,2.0,676.0,7809.0
829,4,h,9.2,4.0,1.0,904.0,7809.0
830,4,h,9.2,4.0,1.0,654.0,7809.0
831,3,h,9.2,3.0,2.0,713.0,7809.0
832,3,h,9.2,3.0,2.0,632.0,7809.0
833,4,h,9.2,3.0,2.0,639.0,7809.0
834,4,h,9.2,4.0,2.0,869.0,7809.0
835,4,h,9.2,4.0,4.0,1042.0,7809.0
836,2,h,9.2,2.0,2.0,467.0,7809.0
837,2,u,9.2,2.0,1.0,120.0,7809.0
838,4,h,9.2,4.0,2.0,667.0,7809.0
839,4,t,9.2,4.0,1.0,362.0,7809.0
840,4,h,9.2,3.0,1.0,716.0,7809.0
841,3,h,9.2,3.0,1.0,809.0,7809.0
842,4,h,9.2,4.0,4.0,707.0,7809.0
843,4,h,9.2,4.0,2.0,720.0,7809.0
844,5,h,9.2,5.0,4.0,1364.0,7809.0
845,3,h,9.2,4.0,2.0,917.0,7809.0
846,4,h,9.2,4.0,2.0,1010.0,7809.0
847,4,h,9.2,4.0,2.0,1235.0,7809.0
848,3,h,9.2,3.0,2.0,423.0,7809.0
849,3,t,9.2,3.0,2.0,349.0,7809.0
850,3,h,9.2,3.0,3.0,949.0,7809.0
851,2,h,9.2,2.0,4.0,701.0,7809.0
852,2,h,9.2,2.0,1.0,177.0,7809.0
853,5,h,9.2,5.0,3.0,670.0,7809.0
854,6,h,9.2,6.0,6.0,691.0,7809.0
855,4,h,9.2,4.0,2.0,624.0,7809.0
856,3,h,9.2,3.0,2.0,368.0,7809.0
857,5,h,9.2,5.0,3.0,802.0,7809.0
858,3,h,9.2,3.0,2.0,760.0,7809.0
859,3,h,9.2,3.0,2.0,493.0,7809.0
860,4,h,9.2,4.0,2.0,584.0,7809.0
861,4,h,9.2,4.0,4.0,587.0,7809.0
862,2,h,9.2,2.0,1.0,604.0,7809.0
863,4,h,9.2,3.0,2.0,628.0,7809.0
864,5,h,9.2,5.0,2.0,675.0,7809.0
865,5,h,9.2,5.0,2.0,605.0,7809.0
866,4,h,9.2,3.0,2.0,723.0,7809.0
867,2,u,9.2,2.0,1.0,1075.0,7809.0
868,4,h,9.2,4.0,1.0,1185.0,7809.0
869,5,h,9.2,5.0,2.0,700.0,7809.0
870,2,u,9.2,2.0,1.0,250.0,7809.0
871,3,h,9.2,3.0,3.0,640.0,7809.0
872,4,h,9.2,4.0,2.0,622.0,7809.0
873,3,h,9.2,3.0,2.0,622.0,7809.0
874,3,t,9.2,3.0,2.0,275.0,7809.0
875,4,h,9.2,4.0,2.0,644.0,7809.0
876,6,h,9.2,6.0,2.0,808.0,7809.0
877,3,h,9.2,3.0,2.0,293.0,7809.0
878,5,h,9.2,5.0,2.0,842.0,7809.0
879,5,h,9.2,5.0,2.0,669.0,7809.0
880,4,h,9.2,4.0,2.0,701.0,7809.0
881,4,h,9.2,3.0,5.0,754.0,7809.0
882,2,h,9.2,2.0,1.0,666.0,7809.0
883,3,t,9.2,3.0,2.0,186.0,7809.0
884,3,h,9.2,3.0,0.0,635.0,7809.0
885,4,h,9.2,4.0,3.0,767.0,7809.0
886,2,h,9.2,2.0,1.0,170.0,7809.0
887,2,u,9.2,2.0,1.0,0.0,7809.0
888,3,h,9.2,3.0,2.0,657.0,7809.0
889,5,h,9.2,5.0,2.0,900.0,7809.0
890,5,h,9.2,5.0,3.0,845.0,7809.0
891,5,h,9.2,7.0,0.0,942.0,7809.0
892,5,h,9.2,5.0,2.0,942.0,7809.0
893,3,h,9.2,3.0,1.0,207.0,7809.0
894,2,h,9.2,2.0,1.0,362.0,7809.0
895,5,h,9.2,4.0,2.0,737.0,7809.0
896,3,h,9.2,3.0,2.0,458.0,7809.0
897,4,h,9.2,4.0,2.0,701.0,7809.0
898,3,h,9.2,3.0,2.0,75100.0,7809.0
899,4,h,9.2,4.0,3.0,620.0,7809.0
900,3,h,9.2,3.0,2.0,282.0,7809.0
901,4,h,9.2,4.0,2.0,730.0,7809.0
902,3,h,9.2,3.0,1.0,720.0,7809.0
903,2,u,9.2,3.0,1.0,0.0,7809.0
904,3,h,9.2,3.0,2.0,729.0,7809.0
905,5,h,9.2,4.0,2.0,939.0,7809.0
906,4,h,9.2,3.0,2.0,691.0,7809.0
907,2,u,13.0,2.0,2.0,202.0,6795.0
908,2,h,13.0,2.0,2.0,599.0,6795.0
909,3,u,13.0,3.0,2.0,348.0,6795.0
910,3,t,13.0,3.0,2.0,362.0,6795.0
911,2,h,13.0,2.0,4.0,730.0,6795.0
912,4,h,13.0,4.0,4.0,786.0,6795.0
913,3,h,13.0,3.0,2.0,613.0,6795.0
914,2,t,13.0,2.0,1.0,140.0,6795.0
915,3,h,13.0,3.0,2.0,299.0,6795.0
916,4,h,13.0,4.0,2.0,793.0,6795.0
917,4,h,13.0,4.0,2.0,628.0,6795.0
918,3,t,13.0,3.0,1.0,418.0,6795.0
919,3,h,13.0,3.0,2.0,0.0,6795.0
920,7,h,13.0,7.0,4.0,607.0,6795.0
921,3,h,13.0,3.0,1.0,576.0,6795.0
922,2,u,13.0,2.0,1.0,0.0,6795.0
923,4,t,13.0,3.0,2.0,291.0,6795.0
924,3,h,13.0,3.0,2.0,692.0,6795.0
925,4,h,13.0,3.0,2.0,795.0,6795.0
926,3,h,13.0,3.0,1.0,565.0,6795.0
927,4,h,13.0,4.0,2.0,697.0,6795.0
928,2,h,13.0,2.0,1.0,298.0,6795.0
929,2,h,13.0,2.0,3.0,598.0,6795.0
930,3,h,13.0,3.0,2.0,584.0,6795.0
931,3,h,13.0,3.0,2.0,627.0,6795.0
932,3,h,13.0,3.0,1.0,578.0,6795.0
933,4,t,13.0,4.0,2.0,331.0,6795.0
934,4,h,13.0,3.0,2.0,610.0,6795.0
935,3,h,13.0,3.0,1.0,526.0,6795.0
936,4,t,13.0,4.0,2.0,271.0,6795.0
937,3,h,13.0,3.0,4.0,758.0,6795.0
938,3,u,13.0,3.0,1.0,285.0,6795.0
939,3,h,13.0,3.0,2.0,0.0,6795.0
940,2,h,13.0,2.0,1.0,296.0,6795.0
941,3,t,13.0,3.0,2.0,333.0,6795.0
942,3,h,13.0,3.0,2.0,594.0,6795.0
943,2,u,13.0,2.0,1.0,116.0,6795.0
944,4,h,13.0,4.0,4.0,902.0,6795.0
945,4,h,13.0,4.0,2.0,557.0,6795.0
946,3,h,13.0,3.0,2.0,613.0,6795.0
947,4,h,13.0,4.0,3.0,703.0,6795.0
948,2,u,13.0,2.0,0.0,1045.0,6795.0
949,4,t,13.0,4.0,2.0,326.0,6795.0
950,2,u,13.0,2.0,3.0,226.0,6795.0
951,4,h,13.0,4.0,1.0,567.0,6795.0
952,3,h,13.0,3.0,2.0,590.0,6795.0
953,4,h,13.0,4.0,3.0,855.0,6795.0
954,2,u,13.0,2.0,1.0,227.0,6795.0
955,3,h,13.0,3.0,1.0,632.0,6795.0
956,3,h,13.0,3.0,2.0,723.0,6795.0
957,3,h,13.0,3.0,1.0,699.0,6795.0
958,3,h,13.0,3.0,2.0,690.0,6795.0
959,4,t,13.0,4.0,3.0,354.0,6795.0
960,3,h,13.0,3.0,2.0,592.0,6795.0
961,3,h,13.0,3.0,2.0,382.0,6795.0
962,3,h,13.0,3.0,3.0,505.0,6795.0
963,3,h,13.0,3.0,2.0,700.0,6795.0
964,4,h,13.0,4.0,2.0,682.0,6795.0
965,4,h,13.0,4.0,1.0,695.0,6795.0
966,3,h,13.0,3.0,2.0,624.0,6795.0
967,3,h,13.0,3.0,2.0,632.0,6795.0
968,4,h,13.0,4.0,1.0,576.0,6795.0
969,3,t,13.0,3.0,2.0,309.0,6795.0
970,3,h,13.0,3.0,1.0,581.0,6795.0
971,2,u,13.0,2.0,2.0,321.0,6795.0
972,2,u,13.0,2.0,1.0,677.0,6795.0
973,3,t,13.0,3.0,2.0,147.0,6795.0
974,3,t,13.0,3.0,1.0,332.0,6795.0
975,3,t,13.0,3.0,2.0,0.0,6795.0
976,5,h,13.0,5.0,2.0,772.0,6795.0
977,3,h,13.0,3.0,2.0,694.0,6795.0
978,2,u,13.0,2.0,1.0,1043.0,6795.0
979,4,h,13.0,4.0,3.0,591.0,6795.0
980,4,h,13.0,4.0,4.0,736.0,6795.0
981,3,h,13.0,3.0,3.0,568.0,6795.0
982,2,u,13.0,2.0,3.0,336.0,6795.0
983,3,h,13.0,3.0,2.0,0.0,6795.0
984,4,h,13.0,4.0,4.0,780.0,6795.0
985,4,h,13.0,4.0,1.0,292.0,6795.0
986,4,h,13.0,4.0,2.0,611.0,6795.0
987,2,h,13.0,2.0,2.0,274.0,6795.0
988,4,h,13.0,4.0,2.0,579.0,6795.0
989,3,h,13.0,3.0,1.0,617.0,6795.0
990,2,u,13.0,2.0,2.0,118.0,6795.0
991,3,h,13.0,3.0,4.0,587.0,6795.0
992,5,h,13.0,5.0,2.0,567.0,6795.0
993,3,h,13.0,3.0,2.0,676.0,6795.0
994,4,h,13.0,4.0,2.0,384.0,6795.0
995,4,h,13.0,3.0,2.0,570.0,6795.0
996,2,t,13.0,2.0,1.0,123.0,6795.0
997,2,t,13.0,2.0,1.0,83.0,6795.0
998,5,t,13.0,5.0,1.0,320.0,6795.0
999,4,t,13.0,4.0,3.0,346.0,6795.0
1000,4,h,13.0,4.0,2.0,580.0,6795.0
1001,6,h,13.0,6.0,2.0,708.0,6795.0
1002,4,h,13.0,4.0,2.0,766.0,6795.0
1003,3,h,13.0,2.0,2.0,572.0,6795.0
1004,3,u,13.0,3.0,2.0,388.0,6795.0
1005,4,h,13.0,3.0,5.0,594.0,6795.0
1006,3,u,13.0,3.0,2.0,292.0,6795.0
1007,5,h,13.0,5.0,2.0,664.0,6795.0
1008,3,u,13.0,3.0,1.0,0.0,6795.0
1009,4,t,13.0,4.0,2.0,345.0,6795.0
1010,2,u,13.0,2.0,1.0,0.0,6795.0
1011,4,h,13.0,4.0,2.0,579.0,6795.0
1012,2,u,13.0,2.0,1.0,192.0,6795.0
1013,2,u,13.0,2.0,1.0,0.0,6795.0
1014,3,h,13.9,3.0,2.0,590.0,10969.0
1015,2,h,13.9,2.0,2.0,768.0,10969.0
1016,3,t,13.9,3.0,2.0,287.0,10969.0
1017,2,h,13.9,2.0,1.0,176.0,10969.0
1018,2,u,13.9,2.0,2.0,281.0,10969.0
1019,1,u,13.9,1.0,1.0,105.0,10969.0
1020,5,h,13.9,5.0,2.0,683.0,10969.0
1021,2,h,13.9,2.0,1.0,175.0,10969.0
1022,3,h,13.9,3.0,2.0,603.0,10969.0
1023,4,h,13.9,4.0,2.0,385.0,10969.0
1024,2,h,13.9,2.0,2.0,393.0,10969.0
1025,3,t,13.9,3.0,2.0,297.0,10969.0
1026,4,h,13.9,4.0,3.0,591.0,10969.0
1027,4,h,13.9,4.0,1.0,0.0,10969.0
1028,3,u,13.9,3.0,2.0,384.0,10969.0
1029,3,u,13.9,3.0,1.0,258.0,10969.0
